,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Expensive
548,50.0,50.0,0.0,4.9609,1620.0,No,No,B10and100
549,77.3,77.3,0.0,4.9647,855.0,No,No,B10and100
550,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
551,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
552,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
553,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
554,11.99,11.99,0.0,4.6667,1321.0,Yes,No,B10and100
555,19.5,19.5,0.0,5.0,439.0,Yes,No,B10and100
556,15.0,15.0,0.0,5.0,3398.0,Yes,No,B10and100
557,27.92,27.92,0.0,4.962,1083.0,Yes,No,B10and100
558,16.99,16.99,0.0,5.0,241.0,No,No,B10and100
559,30.0,30.0,0.0,4.9933,1237.0,Yes,No,B10and100
560,47.0,47.0,0.0,5.0,1386.0,No,No,B10and100
561,23.93,23.93,0.0,5.0,170.0,Yes,No,B10and100
562,14.95,14.95,0.0,4.9531,1334.0,Yes,No,B10and100
563,100.0,100.0,0.0,4.8333,1212.0,Yes,No,B10and100
564,18.0,18.0,0.0,4.9643,1336.0,Yes,No,B10and100
565,89.0,89.0,0.0,5.0,11.0,No,No,B10and100
566,20.0,20.0,0.0,4.9301,834.0,Yes,No,B10and100
567,13.0,13.0,0.0,4.9898,11190.0,Yes,No,B10and100
568,15.0,15.0,0.0,5.0,787.0,No,No,B10and100
569,17.0,17.0,0.0,4.6,698.0,Yes,No,B10and100
570,20.0,20.0,0.0,4.978,6151.0,Yes,No,B10and100
571,16.0,16.0,0.0,5.0,1422.0,Yes,No,B10and100
572,65.0,65.0,0.0,5.0,215.0,Yes,No,B10and100
573,10.0,10.0,0.0,5.0,95.0,Yes,No,B10and100
574,22.95,22.95,0.0,5.0,727.0,Yes,No,B10and100
575,10.0,10.0,0.0,5.0,4057.0,Yes,No,B10and100
576,10.8,10.8,0.0,4.9524,608.0,Yes,No,B10and100
577,12.0,12.0,0.0,5.0,386.0,Yes,No,B10and100
578,13.56,13.56,0.0,4.9231,695.0,No,No,B10and100
579,36.0,40.0,10.0,4.9615,2228.0,Yes,No,B10and100
580,18.59,18.59,0.0,4.9613,3808.0,No,No,B10and100
581,47.87,47.87,0.0,,,Yes,No,B10and100
582,10.0,10.0,0.0,3.8421,313.0,No,No,B10and100
583,87.56,87.56,0.0,5.0,12.0,Yes,No,B10and100
584,100.0,100.0,0.0,4.8,1221.0,Yes,No,B10and100
585,13.49,14.99,10.0,4.9924,1545.0,No,No,B10and100
586,14.99,14.99,0.0,4.9279,4173.0,No,No,B10and100
587,15.0,15.0,0.0,4.8831,1181.0,Yes,No,B10and100
588,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
589,15.0,15.0,0.0,4.9032,99.0,No,No,B10and100
590,14.99,14.99,0.0,4.9657,3993.0,Yes,No,B10and100
591,20.0,20.0,0.0,4.875,1055.0,Yes,No,B10and100
592,10.0,10.0,0.0,4.9527,1256.0,Yes,No,B10and100
593,10.5,14.0,25.0,4.8614,1032.0,Yes,No,B10and100
594,14.11,14.11,0.0,4.9091,78.0,Yes,No,B10and100
595,12.45,12.45,0.0,4.9444,756.0,Yes,No,B10and100
596,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
597,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
598,99.0,99.0,0.0,5.0,1386.0,No,No,B10and100
599,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
600,20.0,20.0,0.0,5.0,329.0,Yes,No,B10and100
601,14.99,14.99,0.0,4.9279,4173.0,No,No,B10and100
602,10.0,10.0,0.0,4.984,3128.0,No,No,B10and100
603,23.93,23.93,0.0,4.95,254.0,Yes,No,B10and100
604,16.36,16.36,0.0,5.0,231.0,Yes,No,B10and100
605,22.0,22.0,0.0,4.902,1655.0,Yes,No,B10and100
606,10.0,10.0,0.0,5.0,1060.0,Yes,No,B10and100
607,11.99,11.99,0.0,5.0,241.0,No,No,B10and100
608,20.0,20.0,0.0,4.875,1055.0,Yes,No,B10and100
609,20.0,20.0,0.0,4.3667,1071.0,Yes,No,B10and100
610,25.0,25.0,0.0,4.9773,806.0,Yes,No,B10and100
611,15.0,15.0,0.0,4.9286,1818.0,Yes,No,B10and100
612,50.0,50.0,0.0,4.9933,1237.0,Yes,No,B10and100
613,15.0,15.0,0.0,5.0,46.0,Yes,No,B10and100
614,10.0,10.0,0.0,5.0,4057.0,Yes,No,B10and100
615,18.0,18.0,0.0,4.9304,1511.0,No,No,B10and100
616,50.0,50.0,0.0,4.9524,608.0,Yes,No,B10and100
617,10.2,12.0,15.0,4.6073,1599.0,Yes,No,B10and100
618,19.5,19.5,0.0,5.0,439.0,Yes,No,B10and100
619,18.0,18.0,0.0,5.0,1422.0,Yes,No,B10and100
620,25.0,25.0,0.0,4.8831,1181.0,Yes,No,B10and100
621,15.0,15.0,0.0,4.9962,983.0,Yes,No,B10and100
622,16.0,16.0,0.0,4.9701,784.0,Yes,No,B10and100
623,24.0,24.0,0.0,4.8462,577.0,No,No,B10and100
624,10.2,12.0,15.0,4.9553,6694.0,Yes,No,B10and100
625,21.75,29.0,25.0,5.0,144.0,No,No,B10and100
626,14.0,14.0,0.0,4.9706,580.0,Yes,No,B10and100
627,20.0,20.0,0.0,5.0,148.0,Yes,No,B10and100
628,13.27,13.27,0.0,5.0,759.0,Yes,No,B10and100
629,40.0,40.0,0.0,,,Yes,No,B10and100
630,52.71,52.71,0.0,4.8929,2444.0,Yes,No,B10and100
631,15.0,15.0,0.0,4.987,594.0,Yes,No,B10and100
632,100.0,100.0,0.0,4.88,2188.0,Yes,No,B10and100
633,15.0,15.0,0.0,5.0,1338.0,Yes,No,B10and100
634,15.0,15.0,0.0,4.9864,1797.0,Yes,No,B10and100
635,12.99,12.99,0.0,4.9802,3237.0,No,No,B10and100
636,32.0,32.0,0.0,4.9916,4525.0,No,No,B10and100
637,34.95,34.95,0.0,4.7667,1767.0,Yes,No,B10and100
638,20.0,20.0,0.0,,,Yes,No,B10and100
639,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
640,16.72,20.9,20.0,4.9789,4360.0,Yes,No,B10and100
641,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
642,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
643,15.0,15.0,0.0,5.0,1060.0,Yes,No,B10and100
644,35.0,35.0,0.0,5.0,1971.0,Yes,No,B10and100
645,14.99,14.99,0.0,5.0,241.0,No,No,B10and100
646,25.0,25.0,0.0,4.9864,1797.0,Yes,No,B10and100
647,99.0,99.0,0.0,5.0,1386.0,No,No,B10and100
648,100.0,100.0,0.0,4.88,2188.0,Yes,No,B10and100
649,10.0,10.0,0.0,4.9301,834.0,Yes,No,B10and100
650,10.0,10.0,0.0,4.8387,197.0,No,No,B10and100
651,15.0,15.0,0.0,4.9565,905.0,Yes,No,B10and100
652,15.0,15.0,0.0,4.9643,2146.0,Yes,No,B10and100
653,15.96,15.96,0.0,4.9737,559.0,Yes,No,B10and100
654,23.97,34.25,30.0,4.9829,14297.0,Yes,No,B10and100
655,10.0,10.0,0.0,4.9787,1036.0,Yes,No,B10and100
656,10.2,17.0,40.0,4.9582,7211.0,No,No,B10and100
657,18.0,18.0,0.0,5.0,686.0,Yes,No,B10and100
658,16.59,16.59,0.0,4.9167,49.0,Yes,No,B10and100
659,14.0,14.0,0.0,4.9491,1735.0,Yes,No,B10and100
660,12.45,12.45,0.0,4.8912,2109.0,Yes,No,B10and100
661,50.0,50.0,0.0,5.0,918.0,Yes,No,B10and100
662,15.96,15.96,0.0,5.0,218.0,Yes,No,B10and100
663,20.0,20.0,0.0,,,Yes,No,B10and100
664,14.95,14.95,0.0,4.7667,1767.0,Yes,No,B10and100
665,62.0,62.0,0.0,5.0,410.0,Yes,No,B10and100
666,15.0,15.0,0.0,5.0,139.0,Yes,No,B10and100
667,22.97,22.97,0.0,4.8606,466.0,Yes,No,B10and100
668,39.89,39.89,0.0,5.0,139.0,Yes,No,B10and100
669,15.0,15.0,0.0,5.0,324.0,Yes,No,B10and100
670,20.0,20.0,0.0,4.3667,1071.0,Yes,No,B10and100
671,43.88,43.88,0.0,4.962,1083.0,Yes,No,B10and100
672,20.0,20.0,0.0,4.9744,2359.0,Yes,No,B10and100
673,30.0,30.0,0.0,5.0,734.0,Yes,No,B10and100
674,10.2,12.0,15.0,4.9553,6694.0,Yes,No,B10and100
675,54.0,54.0,0.0,4.9541,361.0,No,No,B10and100
676,25.0,25.0,0.0,4.9632,4418.0,Yes,No,B10and100
677,12.0,12.0,0.0,4.9291,3043.0,No,No,B10and100
678,15.0,15.0,0.0,4.8299,825.0,No,No,B10and100
679,50.0,50.0,0.0,4.9933,1237.0,Yes,No,B10and100
680,100.0,100.0,0.0,4.9082,714.0,Yes,No,B10and100
681,13.49,14.99,10.0,4.9924,1545.0,No,No,B10and100
682,18.0,18.0,0.0,5.0,1422.0,Yes,No,B10and100
683,19.0,19.0,0.0,4.8,913.0,Yes,No,B10and100
684,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
685,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
686,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
687,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
688,14.99,14.99,0.0,5.0,241.0,No,No,B10and100
689,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
690,10.0,10.0,0.0,4.9301,834.0,Yes,No,B10and100
691,20.0,20.0,0.0,,,Yes,No,B10and100
692,50.0,50.0,0.0,4.9933,1237.0,Yes,No,B10and100
693,28.71,28.71,0.0,4.8606,466.0,No,No,B10and100
694,12.0,12.0,0.0,4.9184,1810.0,Yes,No,B10and100
695,13.0,13.0,0.0,5.0,792.0,Yes,No,B10and100
696,11.4,19.0,40.0,4.9298,1221.0,Yes,No,B10and100
697,31.25,31.25,0.0,4.8571,219.0,No,No,B10and100
698,45.0,45.0,0.0,,,Yes,No,B10and100
699,10.0,10.0,0.0,,,No,No,B10and100
700,22.4,22.4,0.0,5.0,197.0,No,No,B10and100
701,28.99,28.99,0.0,4.7667,1767.0,Yes,No,B10and100
702,12.0,12.0,0.0,4.9375,514.0,Yes,No,B10and100
703,16.99,16.99,0.0,4.9279,4173.0,No,No,B10and100
704,58.0,58.0,0.0,4.9565,1299.0,Yes,No,B10and100
705,23.0,23.0,0.0,4.8367,1046.0,No,No,B10and100
706,16.0,16.0,0.0,5.0,1422.0,Yes,No,B10and100
707,25.82,25.82,0.0,4.9,5528.0,No,No,B10and100
708,18.0,18.0,0.0,4.9632,4418.0,Yes,No,B10and100
709,40.0,40.0,0.0,5.0,1060.0,Yes,No,B10and100
710,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
711,16.0,16.0,0.0,4.9701,784.0,Yes,No,B10and100
712,14.0,14.0,0.0,4.9619,1228.0,Yes,No,B10and100
713,18.63,18.63,0.0,5.0,50.0,Yes,No,B10and100
714,15.92,15.92,0.0,4.9492,1096.0,No,No,B10and100
715,25.0,25.0,0.0,5.0,475.0,Yes,No,B10and100
716,15.0,15.0,0.0,4.9538,2131.0,No,No,B10and100
717,36.0,40.0,10.0,4.9796,1125.0,Yes,No,B10and100
718,17.99,17.99,0.0,5.0,2616.0,Yes,No,B10and100
719,48.0,48.0,0.0,,,Yes,No,B10and100
720,41.45,41.45,0.0,4.9655,1030.0,Yes,No,B10and100
721,100.0,100.0,0.0,5.0,375.0,Yes,No,B10and100
722,96.89,96.89,0.0,4.8272,377.0,No,No,B10and100
723,15.0,15.0,0.0,4.6364,76.0,Yes,No,B10and100
724,14.0,14.0,0.0,4.9878,1967.0,Yes,No,B10and100
725,12.5,25.0,50.0,4.9853,1971.0,Yes,No,B10and100
726,14.95,14.95,0.0,4.5946,308.0,No,No,B10and100
727,62.0,62.0,0.0,4.8571,787.0,No,No,B10and100
728,13.0,13.0,0.0,5.0,7718.0,Yes,No,B10and100
729,10.0,10.0,0.0,4.9431,736.0,No,No,B10and100
730,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
731,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
732,18.0,18.0,0.0,5.0,2474.0,Yes,No,B10and100
733,16.59,16.59,0.0,5.0,197.0,Yes,No,B10and100
734,40.0,40.0,0.0,5.0,1971.0,Yes,No,B10and100
735,20.0,20.0,0.0,4.9933,1237.0,Yes,No,B10and100
736,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
737,10.0,10.0,0.0,5.0,1060.0,Yes,No,B10and100
738,15.99,15.99,0.0,5.0,241.0,No,No,B10and100
739,25.0,25.0,0.0,5.0,475.0,Yes,No,B10and100
740,41.45,41.45,0.0,4.9655,1030.0,Yes,No,B10and100
741,15.0,15.0,0.0,4.9383,2116.0,Yes,No,B10and100
742,14.99,14.99,0.0,5.0,15.0,No,No,B10and100
743,63.0,63.0,0.0,5.0,693.0,Yes,No,B10and100
744,14.34,14.34,0.0,4.9808,1191.0,Yes,No,B10and100
745,27.92,27.92,0.0,5.0,139.0,Yes,No,B10and100
746,12.0,12.0,0.0,4.9375,514.0,Yes,No,B10and100
747,23.0,23.0,0.0,4.9753,1921.0,Yes,No,B10and100
748,75.0,75.0,0.0,5.0,104.0,Yes,No,B10and100
749,12.0,12.0,0.0,5.0,411.0,Yes,No,B10and100
750,12.99,12.99,0.0,4.9062,4856.0,Yes,No,B10and100
751,10.0,10.0,0.0,4.7742,367.0,No,No,B10and100
752,12.99,12.99,0.0,4.9105,2311.0,Yes,No,B10and100
753,12.0,12.0,0.0,4.8333,115.0,Yes,No,B10and100
754,15.0,15.0,0.0,,,No,No,B10and100
755,100.0,100.0,0.0,,,Yes,No,B10and100
756,22.0,22.0,0.0,4.8,913.0,Yes,No,B10and100
757,27.2,27.2,0.0,4.9613,631.0,Yes,No,B10and100
758,25.0,25.0,0.0,4.9118,408.0,No,No,B10and100
759,14.0,14.0,0.0,5.0,46.0,Yes,No,B10and100
760,100.0,100.0,0.0,4.5542,572.0,Yes,No,B10and100
761,99.0,99.0,0.0,5.0,1386.0,No,No,B10and100
762,16.54,18.37,10.0,4.9481,3237.0,Yes,No,B10and100
763,32.95,32.95,0.0,4.8736,2434.0,No,No,B10and100
764,15.0,15.0,0.0,4.9898,11190.0,Yes,No,B10and100
765,20.0,20.0,0.0,4.971,759.0,Yes,No,B10and100
766,15.9,19.88,20.0,4.962,1814.0,No,No,B10and100
767,15.0,15.0,0.0,5.0,535.0,Yes,No,B10and100
768,15.0,15.0,0.0,,,No,No,B10and100
769,40.0,40.0,0.0,5.0,148.0,Yes,No,B10and100
770,15.0,15.0,0.0,5.0,3398.0,Yes,No,B10and100
771,10.0,10.0,0.0,4.9734,2751.0,Yes,No,B10and100
772,15.75,15.75,0.0,,,No,No,B10and100
773,18.7,22.0,15.0,4.8904,932.0,Yes,No,B10and100
774,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
775,10.0,10.0,0.0,4.9787,1036.0,Yes,No,B10and100
776,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
777,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
778,14.99,14.99,0.0,5.0,241.0,No,No,B10and100
779,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
780,12.99,12.99,0.0,4.9105,2311.0,Yes,No,B10and100
781,46.09,46.09,0.0,4.9655,1030.0,Yes,No,B10and100
782,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
783,50.0,50.0,0.0,4.9933,1237.0,Yes,No,B10and100
784,15.0,15.0,0.0,4.971,512.0,Yes,No,B10and100
785,20.0,20.0,0.0,,,Yes,No,B10and100
786,10.0,10.0,0.0,4.9247,996.0,Yes,No,B10and100
787,20.0,20.0,0.0,4.4706,469.0,Yes,No,B10and100
788,49.45,49.45,0.0,4.9307,4738.0,Yes,No,B10and100
789,19.85,39.7,50.0,5.0,22.0,Yes,No,B10and100
790,14.99,14.99,0.0,4.9279,4173.0,No,No,B10and100
791,24.99,24.99,0.0,4.8721,1383.0,Yes,No,B10and100
792,25.82,25.82,0.0,4.9,5528.0,No,No,B10and100
793,20.0,20.0,0.0,4.978,6151.0,Yes,No,B10and100
794,12.5,12.5,0.0,4.9823,5814.0,No,No,B10and100
795,39.5,39.5,0.0,4.9897,2256.0,No,No,B10and100
796,18.0,18.0,0.0,4.8919,3190.0,Yes,No,B10and100
797,10.0,10.0,0.0,4.88,2188.0,Yes,No,B10and100
798,15.72,15.72,0.0,5.0,1096.0,No,No,B10and100
799,15.0,15.0,0.0,4.9864,1797.0,Yes,No,B10and100
800,15.0,15.0,0.0,5.0,242.0,Yes,No,B10and100
801,18.0,18.0,0.0,4.8831,1181.0,Yes,No,B10and100
802,30.0,30.0,0.0,5.0,202.0,Yes,No,B10and100
803,15.0,15.0,0.0,4.9383,2116.0,Yes,No,B10and100
804,77.39,77.39,0.0,5.0,296.0,Yes,No,B10and100
805,20.0,20.0,0.0,4.9699,7798.0,No,No,B10and100
806,13.64,13.64,0.0,4.7622,725.0,Yes,No,B10and100
807,22.0,22.0,0.0,4.8,913.0,Yes,No,B10and100
808,15.0,15.0,0.0,,,No,No,B10and100
809,20.0,20.0,0.0,5.0,473.0,Yes,No,B10and100
810,31.57,31.57,0.0,4.8955,2081.0,No,No,B10and100
811,50.0,50.0,0.0,5.0,475.0,Yes,No,B10and100
812,10.0,10.0,0.0,4.9432,5136.0,Yes,No,B10and100
813,14.0,14.0,0.0,4.9878,1967.0,Yes,No,B10and100
814,15.0,15.0,0.0,5.0,268.0,Yes,No,B10and100
815,20.0,20.0,0.0,5.0,275.0,No,No,B10and100
816,10.79,10.79,0.0,5.0,71.0,No,No,B10and100
817,40.0,40.0,0.0,5.0,148.0,Yes,No,B10and100
818,12.99,12.99,0.0,5.0,94.0,No,No,B10and100
819,20.0,20.0,0.0,4.996,1215.0,Yes,No,B10and100
820,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
821,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
822,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
823,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
824,14.99,14.99,0.0,5.0,241.0,No,No,B10and100
825,41.45,41.45,0.0,4.9655,1030.0,Yes,No,B10and100
826,15.0,15.0,0.0,4.971,512.0,Yes,No,B10and100
827,19.85,39.7,50.0,5.0,22.0,Yes,No,B10and100
828,12.0,12.0,0.0,4.9326,828.0,Yes,Yes,B10and100
829,17.22,17.22,0.0,,,No,No,B10and100
830,13.0,13.0,0.0,5.0,3390.0,Yes,No,B10and100
831,12.0,12.0,0.0,4.8889,223.0,Yes,No,B10and100
832,10.0,10.0,0.0,4.9512,1307.0,No,No,B10and100
833,15.0,15.0,0.0,4.9753,1921.0,Yes,No,B10and100
834,12.0,12.0,0.0,4.9884,1101.0,Yes,No,B10and100
835,20.0,20.0,0.0,,,Yes,No,B10and100
836,15.0,15.0,0.0,4.9545,484.0,Yes,No,B10and100
837,35.0,35.0,0.0,5.0,77.0,No,No,B10and100
838,15.0,15.0,0.0,5.0,3398.0,Yes,No,B10and100
839,12.0,15.0,20.0,4.9231,3595.0,Yes,No,B10and100
840,13.0,13.0,0.0,,,Yes,No,B10and100
841,34.95,49.94,30.0,4.9103,1191.0,Yes,No,B10and100
842,20.0,20.0,0.0,4.9286,1101.0,Yes,No,B10and100
843,15.0,15.0,0.0,,,No,No,B10and100
844,14.39,15.99,10.0,5.0,36.0,No,No,B10and100
845,11.5,11.5,0.0,4.9688,189.0,No,No,B10and100
846,21.53,21.53,0.0,2.3333,166.0,Yes,No,B10and100
847,22.11,22.11,0.0,5.0,113.0,Yes,No,B10and100
848,50.0,50.0,0.0,4.9933,1237.0,Yes,No,B10and100
849,49.0,49.0,0.0,4.9541,361.0,No,No,B10and100
850,15.0,15.0,0.0,5.0,535.0,Yes,No,B10and100
851,16.0,16.0,0.0,4.9487,1492.0,Yes,No,B10and100
852,12.0,12.0,0.0,5.0,411.0,Yes,No,B10and100
853,13.91,17.39,20.0,4.962,1814.0,Yes,No,B10and100
854,10.5,14.0,25.0,4.8614,1032.0,Yes,No,B10and100
855,12.0,12.0,0.0,5.0,1348.0,Yes,No,B10and100
856,12.0,12.0,0.0,4.7989,2888.0,Yes,No,B10and100
857,10.93,13.66,20.0,4.9527,1151.0,No,No,B10and100
858,12.95,12.95,0.0,4.9531,1334.0,Yes,No,B10and100
859,30.0,30.0,0.0,4.9876,2048.0,Yes,No,B10and100
860,40.0,40.0,0.0,5.0,1060.0,Yes,No,B10and100
861,19.0,19.0,0.0,4.7692,452.0,Yes,No,B10and100
862,10.5,10.5,0.0,5.0,1159.0,Yes,No,B10and100
863,14.99,14.99,0.0,4.887,3028.0,No,No,B10and100
864,11.37,11.37,0.0,4.8913,594.0,No,No,B10and100
865,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
866,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
867,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
868,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
869,41.45,41.45,0.0,4.9655,1030.0,Yes,No,B10and100
870,19.85,39.7,50.0,5.0,22.0,Yes,No,B10and100
871,30.0,30.0,0.0,4.9876,2048.0,Yes,No,B10and100
872,11.99,11.99,0.0,5.0,241.0,No,No,B10and100
873,18.0,18.0,0.0,4.8919,3190.0,Yes,No,B10and100
874,16.0,16.0,0.0,4.9357,1971.0,Yes,No,B10and100
875,29.0,29.0,0.0,4.982,17860.0,No,No,B10and100
876,10.0,10.0,0.0,5.0,163.0,Yes,No,B10and100
877,13.59,15.99,15.0,4.8951,3752.0,No,No,B10and100
878,50.0,50.0,0.0,4.1875,197.0,No,No,B10and100
879,10.0,10.0,0.0,4.9823,5814.0,No,No,B10and100
880,13.99,13.99,0.0,4.9787,2624.0,Yes,No,B10and100
881,99.0,99.0,0.0,5.0,1386.0,No,No,B10and100
882,13.49,14.99,10.0,4.9924,1545.0,No,No,B10and100
883,12.0,12.0,0.0,5.0,586.0,No,No,B10and100
884,10.0,10.0,0.0,4.9867,331.0,No,No,B10and100
885,71.77,71.77,0.0,5.0,265.0,Yes,No,B10and100
886,13.69,13.69,0.0,4.85,334.0,No,No,B10and100
887,23.97,34.25,30.0,4.9829,14297.0,Yes,No,B10and100
888,12.5,12.5,0.0,4.9505,10885.0,No,No,B10and100
889,10.0,10.0,0.0,5.0,918.0,Yes,No,B10and100
890,12.0,12.0,0.0,4.6,698.0,Yes,No,B10and100
891,12.5,12.5,0.0,5.0,1429.0,No,No,B10and100
892,20.0,20.0,0.0,4.3667,1071.0,Yes,No,B10and100
893,12.0,12.0,0.0,4.9514,4615.0,Yes,No,B10and100
894,19.5,19.5,0.0,5.0,439.0,Yes,No,B10and100
895,16.45,16.45,0.0,4.5946,308.0,No,No,B10and100
896,14.0,14.0,0.0,4.9517,6082.0,Yes,No,B10and100
897,59.0,59.0,0.0,4.8571,787.0,No,No,B10and100
898,20.0,20.0,0.0,4.875,1055.0,Yes,No,B10and100
899,21.12,26.4,20.0,4.9789,4360.0,Yes,No,B10and100
900,23.93,23.93,0.0,5.0,139.0,Yes,No,B10and100
901,20.0,20.0,0.0,,,No,No,B10and100
902,26.0,26.0,0.0,4.9753,1921.0,Yes,No,B10and100
903,10.0,10.0,0.0,5.0,1060.0,Yes,No,B10and100
904,10.0,10.0,0.0,5.0,2616.0,Yes,No,B10and100
905,20.0,20.0,0.0,4.9744,2359.0,Yes,No,B10and100
906,10.0,10.0,0.0,4.9898,11190.0,Yes,No,B10and100
907,10.0,10.0,0.0,4.9247,996.0,Yes,No,B10and100
908,40.0,40.0,0.0,4.9,67.0,No,No,B10and100
909,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
910,15.0,15.0,0.0,5.0,20.0,No,No,B10and100
911,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
912,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
913,19.85,39.7,50.0,5.0,22.0,Yes,No,B10and100
914,40.0,40.0,0.0,5.0,1971.0,Yes,No,B10and100
915,19.5,19.5,0.0,5.0,439.0,Yes,No,B10and100
916,41.45,41.45,0.0,4.9655,1030.0,Yes,No,B10and100
917,20.0,20.0,0.0,4.3667,1071.0,Yes,No,B10and100
918,10.0,10.0,0.0,4.9,505.0,Yes,No,B10and100
919,12.5,25.0,50.0,4.9853,1971.0,Yes,No,B10and100
920,10.0,10.0,0.0,5.0,278.0,Yes,No,B10and100
921,10.0,10.0,0.0,5.0,4057.0,Yes,No,B10and100
922,17.0,17.0,0.0,4.9517,6082.0,No,No,B10and100
923,15.0,15.0,0.0,4.9241,897.0,Yes,No,B10and100
924,24.95,24.95,0.0,4.8784,925.0,Yes,No,B10and100
925,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
926,14.93,14.93,0.0,4.9444,756.0,Yes,No,B10and100
927,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
928,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
929,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
930,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
931,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
932,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
933,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
934,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
935,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
936,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
937,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
938,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
939,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
940,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
941,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
942,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
943,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
944,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
945,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
946,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
947,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
948,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
949,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
950,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
951,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
952,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
953,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
954,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
955,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
956,10.0,10.0,0.0,5.0,1971.0,Yes,No,B10and100
957,15.0,15.0,0.0,5.0,2474.0,Yes,No,B10and100
958,19.85,39.7,50.0,5.0,22.0,Yes,No,B10and100
959,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
960,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
961,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
962,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
963,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
964,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
965,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
966,97.9,97.9,0.0,4.6667,231.0,Yes,No,B10and100
