,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Type
2313,17.98,17.98,0.0,5.0,36.0,Yes,No,Handmade
2314,17.99,17.99,0.0,5.0,2616.0,Yes,No,Handmade
2315,12.0,12.0,0.0,5.0,1348.0,Yes,No,Handmade
2316,5.0,5.0,0.0,4.9773,1380.0,Yes,No,Handmade
2317,2.75,2.75,0.0,5.0,431.0,No,No,Handmade
2318,86.0,86.0,0.0,5.0,36.0,Yes,No,Handmade
2319,26.5,26.5,0.0,4.9556,10634.0,No,No,Handmade
2320,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2321,21.53,21.53,0.0,5.0,1192.0,No,No,Handmade
2322,20.0,20.0,0.0,4.9552,233.0,No,No,Handmade
2323,3.0,3.0,0.0,4.9659,1293.0,No,No,Handmade
2324,9.5,9.5,0.0,4.9286,571.0,No,No,Handmade
2325,13.91,17.39,20.0,4.962,1814.0,Yes,No,Handmade
2326,118.75,118.75,0.0,4.9897,2256.0,No,No,Handmade
2327,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2328,11.5,11.5,0.0,4.9688,189.0,No,No,Handmade
2329,8.4,14.0,40.0,4.8914,4654.0,Yes,No,Handmade
2330,1200.0,1200.0,0.0,5.0,77.0,Yes,No,Handmade
2331,5.58,9.3,40.0,4.925,6575.0,No,No,Handmade
2332,55.0,55.0,0.0,4.9333,39.0,Yes,No,Handmade
2333,11.0,11.0,0.0,4.9512,1307.0,No,No,Handmade
2334,5.4,6.0,10.0,4.954,953.0,Yes,No,Handmade
2335,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
2336,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
2337,15.0,15.0,0.0,4.9529,796.0,Yes,No,Handmade
2338,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
2339,4.0,4.0,0.0,4.9167,121.0,No,No,Handmade
2340,300.0,300.0,0.0,5.0,1819.0,Yes,No,Handmade
2341,20.0,20.0,0.0,5.0,329.0,Yes,No,Handmade
2342,295.0,295.0,0.0,,,No,No,Handmade
2343,6.0,8.0,25.0,4.6111,1195.0,No,No,Handmade
2344,15.0,15.0,0.0,4.9241,897.0,Yes,No,Handmade
2345,15.0,15.0,0.0,5.0,3398.0,Yes,No,Handmade
2346,75.36,75.36,0.0,4.8272,377.0,No,No,Handmade
2347,9.0,9.0,0.0,,,No,No,Handmade
2348,5.5,5.5,0.0,4.0,186.0,No,No,Handmade
2349,18.0,18.0,0.0,5.0,15.0,No,No,Handmade
2350,39.89,39.89,0.0,5.0,139.0,Yes,No,Handmade
2351,5.0,5.0,0.0,4.8872,10195.0,Yes,No,Handmade
2352,16.0,16.0,0.0,4.9487,1492.0,Yes,No,Handmade
2353,12.0,12.0,0.0,,,Yes,No,Handmade
2354,2.5,2.5,0.0,4.9565,1299.0,No,No,Handmade
2355,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
2356,25.0,25.0,0.0,4.9082,3601.0,No,No,Handmade
2357,35.0,35.0,0.0,5.0,1971.0,Yes,No,Handmade
2358,7.45,7.45,0.0,4.8983,864.0,No,No,Handmade
2359,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
2360,2.25,2.25,0.0,4.9561,2048.0,Yes,No,Handmade
2361,2.43,2.43,0.0,,,No,No,Handmade
2362,15.0,15.0,0.0,4.8936,499.0,No,No,Handmade
2363,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
2364,0.97,0.97,0.0,5.0,3.0,Yes,No,Handmade
2365,8.0,8.0,0.0,4.8857,438.0,No,No,Handmade
2366,10.33,12.92,20.0,4.9136,2183.0,Yes,No,Handmade
2367,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2368,10.0,10.0,0.0,4.9355,603.0,Yes,No,Handmade
2369,5.0,5.0,0.0,4.8,301.0,Yes,No,Handmade
2370,40.0,40.0,0.0,5.0,8.0,Yes,No,Handmade
2371,1.3,1.3,0.0,4.9492,324.0,No,No,Handmade
2372,20.0,20.0,0.0,5.0,175.0,Yes,No,Handmade
2373,3.74,4.99,25.0,4.5,456.0,No,No,Handmade
2374,10.5,10.5,0.0,4.9722,565.0,Yes,No,Handmade
2375,28.71,28.71,0.0,4.7576,89.0,No,No,Handmade
2376,9.99,9.99,0.0,5.0,51.0,No,No,Handmade
2377,29.95,29.95,0.0,4.6842,171.0,Yes,No,Handmade
2378,12.99,12.99,0.0,4.9062,4856.0,Yes,No,Handmade
2379,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2380,4.95,4.95,0.0,4.7895,388.0,Yes,No,Handmade
2381,9.99,9.99,0.0,4.8957,8328.0,Yes,No,Handmade
2382,12.99,12.99,0.0,5.0,4057.0,Yes,No,Handmade
2383,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Handmade
2384,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
2385,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Handmade
2386,16.99,16.99,0.0,4.9096,1999.0,Yes,No,Handmade
2387,12.0,12.0,0.0,5.0,1928.0,Yes,No,Handmade
2388,2.99,4.99,40.0,4.9582,7211.0,No,No,Handmade
2389,75.0,75.0,0.0,5.0,656.0,Yes,No,Handmade
2390,2.5,2.5,0.0,4.1429,487.0,Yes,No,Handmade
2391,22.0,22.0,0.0,4.8,913.0,Yes,No,Handmade
2392,0.9,1.0,10.0,4.9617,5169.0,No,No,Handmade
2393,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2394,14.99,14.99,0.0,5.0,241.0,No,No,Handmade
2395,10.0,10.0,0.0,4.9829,2768.0,Yes,No,Handmade
2396,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
2397,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
2398,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2399,8.0,8.0,0.0,4.8919,3190.0,Yes,No,Handmade
2400,5.98,6.65,10.0,4.9565,667.0,Yes,No,Handmade
2401,40.0,40.0,0.0,5.0,1060.0,Yes,No,Handmade
2402,5.95,8.5,30.0,4.9503,6744.0,No,No,Handmade
2403,1.5,1.5,0.0,5.0,8.0,Yes,No,Handmade
2404,420.0,420.0,0.0,5.0,341.0,Yes,No,Handmade
2405,3.0,3.0,0.0,5.0,210.0,No,No,Handmade
2406,4.0,4.0,0.0,5.0,843.0,Yes,No,Handmade
2407,79.78,79.78,0.0,5.0,167.0,Yes,No,Handmade
2408,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
2409,35.0,35.0,0.0,5.0,1971.0,Yes,No,Handmade
2410,1.75,1.75,0.0,4.9474,115.0,Yes,No,Handmade
2411,8.0,8.0,0.0,4.8857,438.0,No,No,Handmade
2412,10.0,10.0,0.0,4.88,2188.0,Yes,No,Handmade
2413,16.5,22.0,25.0,4.6111,1195.0,No,No,Handmade
2414,15.0,15.0,0.0,5.0,3398.0,Yes,No,Handmade
2415,20.0,20.0,0.0,4.978,6152.0,Yes,No,Handmade
2416,6.79,7.99,15.0,4.8951,3752.0,No,No,Handmade
2417,5.0,5.0,0.0,4.6168,3366.0,No,No,Handmade
2418,4.0,4.0,0.0,4.9518,1945.0,Yes,No,Handmade
2419,26.0,26.0,0.0,5.0,620.0,Yes,No,Handmade
2420,25.0,25.0,0.0,5.0,540.0,Yes,No,Handmade
2421,99.0,99.0,0.0,4.9327,11937.0,Yes,No,Handmade
2422,0.9,1.0,10.0,4.9617,5169.0,No,No,Handmade
2423,5.0,5.0,0.0,5.0,6.0,Yes,No,Handmade
2424,100.0,100.0,0.0,4.8333,1212.0,Yes,No,Handmade
2425,6.35,10.59,40.0,4.9421,3122.0,No,No,Handmade
2426,8.99,8.99,0.0,5.0,984.0,Yes,No,Handmade
2427,8.0,10.0,20.0,4.8767,945.0,Yes,No,Handmade
2428,2.86,2.86,0.0,4.9973,367.0,No,No,Handmade
2429,8.99,8.99,0.0,5.0,984.0,Yes,No,Handmade
2430,2.86,2.86,0.0,4.9973,367.0,No,No,Handmade
2431,6.6,11.0,40.0,4.9421,3122.0,No,No,Handmade
2432,8.99,8.99,0.0,5.0,984.0,Yes,No,Handmade
2433,14.0,14.0,0.0,4.9517,6082.0,Yes,No,Handmade
2434,169.99,169.99,0.0,5.0,56.0,Yes,No,Handmade
2435,3.55,3.55,0.0,4.8941,1091.0,Yes,No,Handmade
2436,16.0,16.0,0.0,4.7751,4038.0,Yes,No,Handmade
2437,9.85,9.85,0.0,5.0,150.0,Yes,No,Handmade
2438,4.57,6.53,30.0,4.8958,267.0,No,No,Handmade
2439,19.99,19.99,0.0,5.0,1140.0,Yes,No,Handmade
2440,3.5,3.5,0.0,4.9507,2136.0,No,No,Handmade
2441,10.2,12.0,15.0,4.6073,1599.0,Yes,No,Handmade
2442,2.5,2.5,0.0,4.931,335.0,Yes,No,Handmade
2443,14.44,16.99,15.0,4.8951,3752.0,No,No,Handmade
2444,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
2445,4.0,4.0,0.0,4.7895,144.0,Yes,No,Handmade
2446,35.0,35.0,0.0,5.0,157.0,No,No,Handmade
2447,77.39,77.39,0.0,5.0,296.0,Yes,No,Handmade
2448,25.0,25.0,0.0,4.9082,3601.0,No,No,Handmade
2449,3.0,3.0,0.0,4.8421,1453.0,Yes,No,Handmade
2450,15.96,15.96,0.0,5.0,218.0,Yes,No,Handmade
2451,4.98,4.98,0.0,4.9898,925.0,Yes,No,Handmade
2452,7.49,9.99,25.0,4.6111,1195.0,No,No,Handmade
2453,100.0,100.0,0.0,5.0,637.0,Yes,No,Handmade
2454,5.2,10.4,50.0,4.8759,5790.0,No,No,Handmade
2455,25.0,25.0,0.0,5.0,329.0,Yes,No,Handmade
2456,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
2457,7.19,7.99,10.0,4.9815,1424.0,No,No,Handmade
2458,4.49,5.99,25.0,4.0714,187.0,Yes,No,Handmade
2459,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2460,18.0,18.0,0.0,5.0,463.0,Yes,No,Handmade
2461,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
2462,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
2463,3.0,6.0,50.0,4.7778,68.0,No,No,Handmade
2464,4.84,4.84,0.0,4.8953,140.0,No,No,Handmade
2465,18.95,18.95,0.0,4.8701,772.0,No,Yes,Handmade
2466,21.53,21.53,0.0,4.8606,466.0,Yes,No,Handmade
2467,5.22,5.22,0.0,4.8953,140.0,No,No,Handmade
2468,9.99,9.99,0.0,4.9514,1100.0,Yes,No,Handmade
2469,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
2470,19.9,19.9,0.0,4.9545,396.0,Yes,No,Handmade
2471,5.0,5.0,0.0,4.9504,1667.0,No,No,Handmade
2472,17.0,17.0,0.0,4.9667,2302.0,Yes,No,Handmade
2473,45.0,45.0,0.0,4.9897,2256.0,No,No,Handmade
2474,4.95,4.95,0.0,4.7667,1767.0,Yes,No,Handmade
2475,289.0,289.0,0.0,3.0,26.0,Yes,No,Handmade
2476,10.0,10.0,0.0,5.0,598.0,Yes,No,Handmade
2477,6.5,6.5,0.0,5.0,695.0,No,No,Handmade
2478,10.5,10.5,0.0,4.5946,308.0,No,No,Handmade
2479,0.72,0.72,0.0,5.0,103.0,No,No,Handmade
2480,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2481,1.5,1.5,0.0,4.9286,1101.0,Yes,No,Handmade
2482,150.0,150.0,0.0,4.8889,1413.0,Yes,No,Handmade
2483,6.75,9.0,25.0,4.9282,1695.0,Yes,No,Handmade
2484,100.0,100.0,0.0,5.0,270.0,Yes,No,Handmade
2485,1.45,1.45,0.0,4.954,1337.0,No,No,Handmade
2486,3.0,3.0,0.0,4.9722,1803.0,Yes,No,Handmade
2487,6.46,6.46,0.0,5.0,26.0,No,No,Handmade
2488,6.79,7.99,15.0,4.8951,3752.0,No,No,Handmade
2489,8.4,14.0,40.0,4.8914,4654.0,Yes,No,Handmade
2490,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
2491,2.51,2.51,0.0,4.9875,467.0,No,No,Handmade
2492,6.95,6.95,0.0,4.8654,1546.0,No,No,Handmade
2493,2.15,2.15,0.0,5.0,481.0,No,No,Handmade
2494,5.0,5.0,0.0,4.9659,1293.0,Yes,No,Handmade
2495,8.0,8.0,0.0,4.8857,438.0,No,No,Handmade
2496,2.79,3.99,30.0,4.8972,4588.0,No,No,Handmade
2497,16.0,16.0,0.0,4.9701,784.0,Yes,No,Handmade
2498,12.0,12.0,0.0,4.9293,3045.0,No,No,Handmade
2499,10.0,10.0,0.0,4.9538,456.0,Yes,No,Handmade
2500,10.0,10.0,0.0,4.9,505.0,Yes,No,Handmade
2501,6.2,6.2,0.0,4.9593,1459.0,Yes,No,Handmade
2502,12.0,12.0,0.0,4.6,698.0,Yes,No,Handmade
2503,1.8,1.8,0.0,4.7879,33.0,Yes,No,Handmade
2504,12.0,12.0,0.0,4.6,698.0,Yes,No,Handmade
2505,3.9,3.9,0.0,4.6667,1052.0,Yes,No,Handmade
2506,15.99,19.99,20.0,4.8208,10178.0,Yes,No,Handmade
2507,12.0,12.0,0.0,5.0,255.0,Yes,No,Handmade
2508,3.95,3.95,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
2509,18.0,18.0,0.0,4.8919,3190.0,Yes,No,Handmade
2510,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
2511,8.0,8.0,0.0,4.75,242.0,No,No,Handmade
2512,0.96,1.2,20.0,4.9845,1048.0,No,No,Handmade
2513,15.0,15.0,0.0,4.1429,132.0,No,No,Handmade
2514,17.4,17.4,0.0,4.8462,359.0,No,No,Handmade
2515,3.59,3.59,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
2516,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2517,5.59,7.99,30.0,4.8833,1722.0,No,No,Handmade
2518,35.1,35.1,0.0,5.0,149.0,Yes,No,Handmade
2519,15.0,15.0,0.0,4.9936,748.0,Yes,No,Handmade
2520,8.5,10.0,15.0,4.9185,5448.0,Yes,No,Handmade
2521,19.99,19.99,0.0,5.0,133.0,Yes,No,Handmade
2522,1.0,1.0,0.0,4.9226,8822.0,Yes,No,Handmade
2523,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2524,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
2525,0.9,1.0,10.0,4.9617,5169.0,No,No,Handmade
2526,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
2527,4.99,4.99,0.0,5.0,241.0,Yes,No,Handmade
2528,7.5,7.5,0.0,5.0,1156.0,Yes,No,Handmade
2529,4.0,4.0,0.0,4.9839,829.0,Yes,No,Handmade
2530,18.0,18.0,0.0,5.0,463.0,Yes,No,Handmade
2531,0.9,1.0,10.0,4.9617,5169.0,No,No,Handmade
2532,50.0,50.0,0.0,4.9444,456.0,Yes,No,Handmade
2533,4.15,4.15,0.0,4.9653,813.0,No,No,Handmade
2534,4.0,4.0,0.0,4.7286,405.0,Yes,No,Handmade
2535,2.75,2.75,0.0,5.0,965.0,Yes,No,Handmade
2536,1.42,1.42,0.0,4.9576,345.0,No,No,Handmade
2537,4.13,4.13,0.0,4.5,66.0,Yes,No,Handmade
2538,15.96,15.96,0.0,5.0,167.0,Yes,No,Handmade
2539,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
2540,75.0,75.0,0.0,3.0,26.0,Yes,No,Handmade
2541,5.98,6.63,10.0,4.7905,1813.0,No,No,Handmade
2542,10.0,10.0,0.0,4.95,225.0,Yes,No,Handmade
2543,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
2544,7.16,7.16,0.0,4.7647,35.0,No,No,Handmade
2545,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2546,10.37,10.37,0.0,5.0,82.0,No,No,Handmade
2547,16.0,16.0,0.0,4.9701,784.0,Yes,No,Handmade
2548,1.69,1.69,0.0,4.8571,51.0,No,No,Handmade
2549,13.3,19.0,30.0,5.0,1594.0,No,No,Handmade
2550,6.29,6.99,10.0,4.9815,1424.0,No,No,Handmade
2551,5.0,5.0,0.0,4.9341,1465.0,No,No,Handmade
2552,8.5,8.5,0.0,5.0,165.0,Yes,No,Handmade
2553,1.94,1.94,0.0,4.9348,1182.0,No,No,Handmade
2554,40.0,40.0,0.0,5.0,1971.0,Yes,No,Handmade
2555,5.5,5.5,0.0,5.0,432.0,Yes,No,Handmade
2556,0.95,0.95,0.0,4.9722,387.0,Yes,No,Handmade
2557,11.0,11.0,0.0,5.0,121.0,Yes,No,Handmade
2558,18.19,25.99,30.0,4.9451,2013.0,No,No,Handmade
2559,12.0,12.0,0.0,5.0,94.0,Yes,No,Handmade
2560,7.48,7.48,0.0,4.9783,466.0,No,No,Handmade
2561,9.95,9.95,0.0,4.9811,112.0,Yes,No,Handmade
2562,8.99,8.99,0.0,4.4444,41.0,Yes,No,Handmade
2563,16.0,16.0,0.0,5.0,735.0,Yes,No,Handmade
2564,1.75,1.75,0.0,4.9565,1177.0,Yes,No,Handmade
2565,7.0,7.0,0.0,4.9524,1561.0,No,No,Handmade
2566,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2567,14.0,14.0,0.0,4.9802,941.0,Yes,No,Handmade
2568,7.67,7.67,0.0,,,No,No,Handmade
2569,7.0,7.0,0.0,4.9333,920.0,Yes,No,Handmade
2570,73.5,73.5,0.0,5.0,341.0,Yes,No,Handmade
2571,14.0,14.0,0.0,4.9517,6082.0,Yes,No,Handmade
2572,2.87,2.87,0.0,4.7705,258.0,No,No,Handmade
2573,4.95,4.95,0.0,4.7949,1356.0,No,No,Handmade
2574,10.79,17.99,40.0,4.9434,1669.0,Yes,No,Handmade
2575,1.65,1.65,0.0,4.8941,1091.0,Yes,No,Handmade
2576,1.44,1.44,0.0,4.9192,4825.0,No,No,Handmade
2577,15.0,15.0,0.0,4.8182,110.0,Yes,No,Handmade
2578,10.0,10.0,0.0,5.0,984.0,No,No,Handmade
2579,18.0,18.0,0.0,4.9487,1492.0,Yes,No,Handmade
2580,414.83,414.83,0.0,4.9667,1123.0,Yes,No,Handmade
2581,12.75,15.0,15.0,4.8845,2990.0,Yes,No,Handmade
2582,7.64,8.99,15.0,4.8951,3752.0,No,No,Handmade
2583,4.5,4.5,0.0,4.7083,1248.0,No,No,Handmade
2584,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2585,40.0,40.0,0.0,4.9304,1511.0,Yes,No,Handmade
2586,1.65,1.65,0.0,5.0,948.0,No,No,Handmade
2587,2.05,2.05,0.0,4.825,892.0,No,No,Handmade
2588,5.95,5.95,0.0,4.7778,468.0,No,No,Handmade
2589,16.0,16.0,0.0,,,Yes,No,Handmade
2590,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
2591,210.0,210.0,0.0,5.0,499.0,Yes,No,Handmade
2592,0.84,1.2,30.0,4.9845,1048.0,No,No,Handmade
2593,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2594,24.95,24.95,0.0,4.871,753.0,Yes,No,Handmade
2595,8.09,8.09,0.0,4.9414,3122.0,No,No,Handmade
2596,4.31,4.31,0.0,4.0,3.0,No,No,Handmade
2597,10.0,10.0,0.0,4.9538,456.0,Yes,No,Handmade
2598,3.99,3.99,0.0,4.8235,2455.0,No,No,Handmade
2599,4.2,7.0,40.0,4.9582,7211.0,No,No,Handmade
2600,14.0,14.0,0.0,5.0,864.0,Yes,No,Handmade
2601,5.98,8.54,30.0,4.8314,2343.0,No,No,Handmade
2602,3.35,4.79,30.0,4.9717,2089.0,No,No,Handmade
2603,14.95,14.95,0.0,5.0,17.0,Yes,No,Handmade
2604,14.99,14.99,0.0,4.96,25.0,No,No,Handmade
2605,95.0,95.0,0.0,5.0,360.0,Yes,No,Handmade
2606,22.5,22.5,0.0,4.7059,241.0,No,No,Handmade
2607,5.95,8.5,30.0,4.9264,1245.0,No,No,Handmade
2608,6.7,6.7,0.0,4.9512,1307.0,No,No,Handmade
2609,2.5,2.5,0.0,4.7778,27.0,No,No,Handmade
2610,124.22,124.22,0.0,5.0,103.0,No,No,Handmade
2611,39.89,39.89,0.0,5.0,139.0,Yes,No,Handmade
2612,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2613,10.36,12.95,20.0,4.9861,490.0,Yes,No,Handmade
2614,18.19,25.99,30.0,4.9451,2013.0,No,No,Handmade
2615,4.75,4.75,0.0,4.9507,2136.0,No,No,Handmade
2616,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
2617,5.5,5.5,0.0,4.0,186.0,No,No,Handmade
2618,20.0,20.0,0.0,4.9792,922.0,No,No,Handmade
2619,2.5,2.5,0.0,4.9192,4627.0,Yes,No,Handmade
2620,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2621,9.99,9.99,0.0,4.9279,4173.0,No,No,Handmade
2622,3.59,3.59,0.0,4.9877,370.0,No,No,Handmade
2623,6.29,6.99,10.0,4.9815,1424.0,No,No,Handmade
2624,1.28,1.28,0.0,4.9616,1444.0,No,No,Handmade
2625,10.0,10.0,0.0,5.0,170.0,Yes,No,Handmade
2626,4.0,4.0,0.0,4.9507,2136.0,No,No,Handmade
2627,7.48,7.48,0.0,4.9783,466.0,No,No,Handmade
2628,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
2629,12.5,25.0,50.0,4.9853,1971.0,Yes,No,Handmade
2630,0.35,0.35,0.0,4.9184,4450.0,Yes,No,Handmade
2631,5.0,5.0,0.0,5.0,787.0,No,No,Handmade
2632,20.0,20.0,0.0,5.0,399.0,Yes,No,Handmade
2633,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
2634,50.0,50.0,0.0,4.9933,1237.0,Yes,No,Handmade
2635,15.99,15.99,0.0,5.0,241.0,No,No,Handmade
2636,4.6,4.6,0.0,4.8953,140.0,No,No,Handmade
2637,1.16,1.16,0.0,4.9553,1961.0,Yes,No,Handmade
2638,4.91,4.91,0.0,4.8953,140.0,No,No,Handmade
2639,4.84,4.84,0.0,4.8953,140.0,No,No,Handmade
2640,4.84,4.84,0.0,4.8953,140.0,No,No,Handmade
2641,4.84,4.84,0.0,4.8953,140.0,No,No,Handmade
2642,4.52,5.02,10.0,4.7905,1813.0,No,No,Handmade
2643,3.68,3.68,0.0,4.8992,1498.0,No,No,Handmade
2644,8.63,8.63,0.0,4.8953,140.0,No,No,Handmade
2645,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
2646,23.0,23.0,0.0,4.9556,10634.0,No,No,Handmade
2647,6.75,6.75,0.0,4.7778,468.0,No,No,Handmade
2648,3.0,3.0,0.0,4.9341,1465.0,No,No,Handmade
2649,4.31,4.31,0.0,4.0,3.0,No,No,Handmade
2650,13.57,13.57,0.0,4.9861,490.0,Yes,No,Handmade
2651,15.0,15.0,0.0,4.9552,2262.0,Yes,No,Handmade
2652,4.1,4.1,0.0,4.9333,920.0,Yes,No,Handmade
2653,15.0,15.0,0.0,4.4444,727.0,Yes,No,Handmade
2654,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
2655,35.0,35.0,0.0,5.0,1971.0,Yes,No,Handmade
2656,10.0,10.0,0.0,4.9301,834.0,No,No,Handmade
2657,19.54,22.99,15.0,4.8951,3752.0,No,No,Handmade
2658,3.8,3.8,0.0,4.7895,144.0,Yes,No,Handmade
2659,7.0,7.0,0.0,4.7797,245.0,No,No,Handmade
2660,5.95,5.95,0.0,,,No,No,Handmade
2661,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
2662,3.95,3.95,0.0,4.7895,388.0,Yes,No,Handmade
2663,25.0,25.0,0.0,5.0,176.0,Yes,No,Handmade
2664,2.5,2.5,0.0,4.9518,1945.0,Yes,No,Handmade
2665,10.0,10.0,0.0,4.973,2276.0,Yes,No,Handmade
2666,19.99,19.99,0.0,5.0,133.0,Yes,No,Handmade
2667,7.22,8.5,15.0,4.9727,2955.0,No,No,Handmade
2668,12.0,12.0,0.0,4.9636,218.0,No,No,Handmade
2669,7.5,10.0,25.0,4.8614,1032.0,No,No,Handmade
2670,9.57,11.97,20.0,4.9194,604.0,No,No,Handmade
2671,2.47,4.95,50.0,4.9474,1824.0,No,No,Handmade
2672,168.0,168.0,0.0,5.0,9.0,Yes,No,Handmade
2673,3.44,3.44,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
2674,6.0,6.0,0.0,4.8,439.0,No,No,Handmade
2675,35.0,35.0,0.0,5.0,1971.0,Yes,No,Handmade
2676,2.7,2.7,0.0,5.0,433.0,No,No,Handmade
2677,11.5,11.5,0.0,4.8571,219.0,No,No,Handmade
2678,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
2679,7.19,7.19,0.0,4.9783,466.0,No,No,Handmade
2680,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
2681,15.0,15.0,0.0,5.0,625.0,Yes,No,Handmade
2682,100.0,100.0,0.0,5.0,375.0,Yes,No,Handmade
2683,15.0,15.0,0.0,4.87,2789.0,Yes,No,Handmade
2684,16.0,16.0,0.0,5.0,1422.0,Yes,No,Handmade
2685,9.63,9.63,0.0,,,No,No,Handmade
2686,28.0,28.0,0.0,4.9307,4738.0,No,No,Handmade
2687,12.0,12.0,0.0,4.9184,1810.0,Yes,No,Handmade
2688,4.5,4.5,0.0,4.98,614.0,No,No,Handmade
2689,2.51,2.51,0.0,4.9875,467.0,No,No,Handmade
2690,18.0,18.0,0.0,5.0,325.0,Yes,No,Handmade
2691,6.75,6.75,0.0,,,Yes,No,Handmade
2692,22.0,22.0,0.0,4.7667,1767.0,Yes,No,Handmade
2693,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
2694,18.95,18.95,0.0,4.7667,1767.0,Yes,No,Handmade
2695,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
2696,10.0,10.0,0.0,4.9609,2078.0,Yes,No,Handmade
2697,4.95,4.95,0.0,4.7895,388.0,Yes,No,Handmade
2698,86.5,86.5,0.0,5.0,329.0,Yes,No,Handmade
2699,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
2700,4.1,4.1,0.0,4.9333,920.0,Yes,No,Handmade
2701,7.0,7.0,0.0,4.7797,245.0,No,No,Handmade
2702,8.38,8.38,0.0,5.0,231.0,Yes,No,Handmade
2703,8.29,8.29,0.0,4.9145,6563.0,Yes,Yes,Handmade
2704,2.15,2.15,0.0,4.9247,2489.0,No,No,Handmade
2705,6.0,8.0,25.0,4.6111,1195.0,No,No,Handmade
2706,10.5,10.5,0.0,5.0,1159.0,Yes,No,Handmade
2707,8.0,8.0,0.0,4.8919,3190.0,Yes,No,Handmade
2708,13.14,16.42,20.0,5.0,816.0,Yes,No,Handmade
2709,24.0,24.0,0.0,4.9541,9423.0,Yes,No,Handmade
2710,0.67,0.75,11.0,4.9701,2100.0,No,No,Handmade
2711,3.5,3.5,0.0,4.9796,18904.0,No,No,Handmade
2712,24.73,24.73,0.0,4.9794,561.0,Yes,No,Handmade
2713,7.61,7.61,0.0,2.6,55.0,No,No,Handmade
2714,2.17,2.17,0.0,4.9553,1961.0,Yes,No,Handmade
2715,10.0,10.0,0.0,4.8305,1658.0,No,No,Handmade
2716,10.0,10.0,0.0,4.9,67.0,No,No,Handmade
2717,18.19,25.99,30.0,4.9451,2013.0,No,No,Handmade
2718,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
2719,7.95,7.95,0.0,4.6667,160.0,No,No,Handmade
2720,7.5,7.5,0.0,5.0,42.0,No,No,Handmade
