,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Theme
2129,18.0,18.0,0.0,4.963,165.0,No,No,Classic
2130,13.33,19.05,30.0,4.9714,2081.0,No,No,Classic
2131,100.0,100.0,0.0,,,No,No,Classic
2132,6.11,7.19,15.0,4.9438,8036.0,No,No,Classic
2133,5.0,5.0,0.0,5.0,3.0,Yes,No,Classic
2134,5.0,5.0,0.0,5.0,3.0,Yes,No,Classic
2135,5.0,5.0,0.0,3.0,26.0,Yes,No,Classic
2136,17.29,17.29,0.0,5.0,170.0,No,No,Classic
2137,12.0,12.0,0.0,4.963,165.0,No,No,Classic
2138,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2139,5.99,5.99,0.0,5.0,21.0,No,No,Classic
2140,5.99,5.99,0.0,5.0,21.0,No,No,Classic
2141,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2142,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2143,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2144,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2145,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2146,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2147,3.89,5.56,30.0,4.9714,2081.0,No,No,Classic
2148,2.59,2.59,0.0,5.0,11.0,No,No,Classic
2149,7.0,7.0,0.0,4.8904,4817.0,No,No,Classic
2150,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2151,88.33,88.33,0.0,,,No,No,Classic
2152,5.9,5.9,0.0,,,No,No,Classic
2153,156.0,156.0,0.0,5.0,9.0,Yes,No,Classic
2154,3.5,3.5,0.0,4.9661,1154.0,No,No,Classic
2155,11.11,15.87,30.0,4.9714,2081.0,No,No,Classic
2156,5.25,5.25,0.0,4.7719,293.0,Yes,No,Classic
2157,3.75,3.75,0.0,4.7719,293.0,Yes,No,Classic
2158,5.25,5.25,0.0,4.7719,293.0,Yes,No,Classic
2159,6.2,6.2,0.0,5.0,86.0,No,No,Classic
2160,5.0,5.0,0.0,5.0,44.0,Yes,No,Classic
2161,12.32,14.5,15.0,4.9756,71.0,No,No,Classic
2162,12.32,14.5,15.0,4.9756,71.0,No,No,Classic
2163,0.29,0.29,0.0,4.9877,369.0,No,No,Classic
2164,6.99,9.99,30.0,4.936,302.0,No,No,Classic
2165,5.0,5.0,0.0,5.0,3.0,Yes,No,Classic
2166,2.88,2.88,0.0,4.9608,102.0,Yes,No,Classic
2167,90.0,90.0,0.0,4.9649,914.0,No,No,Classic
2168,90.0,90.0,0.0,4.9649,914.0,No,No,Classic
2169,2.88,2.88,0.0,,,No,No,Classic
2170,12.8,12.8,0.0,5.0,204.0,Yes,No,Classic
2171,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2172,7.0,10.0,30.0,4.9505,4584.0,No,No,Classic
2173,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2174,31.73,63.47,50.0,,,No,No,Classic
2175,10.0,10.0,0.0,5.0,56.0,No,No,Classic
2176,7.95,15.91,50.0,,,No,No,Classic
2177,100.0,100.0,0.0,5.0,202.0,Yes,No,Classic
2178,54.59,54.59,0.0,4.8953,140.0,No,No,Classic
2179,12.0,12.0,0.0,,,Yes,No,Classic
2180,9.14,9.14,0.0,5.0,36.0,Yes,No,Classic
2181,2.24,2.8,20.0,4.75,20.0,Yes,No,Classic
2182,7.2,7.2,0.0,,,No,No,Classic
2183,2.16,2.16,0.0,5.0,11.0,No,No,Classic
2184,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2185,1.66,1.66,0.0,4.9114,364.0,Yes,No,Classic
2186,13.0,13.0,0.0,5.0,27.0,Yes,No,Classic
2187,3.9,3.9,0.0,4.9506,1943.0,Yes,No,Classic
2188,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2189,7.9,7.9,0.0,5.0,84.0,Yes,No,Classic
2190,2.16,2.7,20.0,4.75,20.0,Yes,No,Classic
2191,5.0,5.0,0.0,5.0,3.0,Yes,No,Classic
2192,5.0,5.0,0.0,5.0,3.0,Yes,No,Classic
2193,4.05,4.5,10.0,4.7119,244.0,No,No,Classic
2194,13.0,13.0,0.0,5.0,27.0,Yes,No,Classic
2195,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2196,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2197,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2198,1.43,1.43,0.0,4.8605,2064.0,No,No,Classic
2199,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2200,13.0,13.0,0.0,5.0,27.0,Yes,No,Classic
2201,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2202,50.0,50.0,0.0,4.9933,1236.0,Yes,No,Classic
2203,4.44,6.35,30.0,4.9714,2081.0,No,No,Classic
2204,10.0,10.0,0.0,5.0,41.0,Yes,No,Classic
2205,16.0,16.0,0.0,5.0,19.0,Yes,No,Classic
2206,16.0,16.0,0.0,4.9425,307.0,No,No,Classic
2207,6.55,6.55,0.0,4.92,1814.0,Yes,No,Classic
2208,6.55,6.55,0.0,4.92,1814.0,Yes,No,Classic
2209,22.99,22.99,0.0,4.9091,13.0,No,No,Classic
2210,6.55,6.55,0.0,4.92,1814.0,Yes,No,Classic
2211,6.11,7.19,15.0,4.9438,8036.0,No,No,Classic
2212,6.99,9.99,30.0,4.936,302.0,No,No,Classic
2213,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2214,6.55,6.55,0.0,4.92,1814.0,No,No,Classic
2215,17.29,17.29,0.0,5.0,6.0,No,No,Classic
2216,6.55,6.55,0.0,4.92,1814.0,Yes,No,Classic
2217,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Classic
2218,100.0,100.0,0.0,4.8333,1212.0,Yes,No,Classic
2219,100.0,100.0,0.0,4.8333,1212.0,Yes,No,Classic
2220,100.0,100.0,0.0,4.8333,1212.0,Yes,No,Classic
2221,3.68,3.68,0.0,,,No,No,Classic
2222,35.09,50.14,30.0,4.9099,1179.0,Yes,No,Classic
2223,30.0,30.0,0.0,4.963,165.0,No,No,Classic
2224,3.99,3.99,0.0,,,No,No,Classic
2225,3.0,3.0,0.0,4.973,1803.0,Yes,No,Classic
2226,9.6,9.6,0.0,4.963,165.0,No,No,Classic
2227,3.95,3.95,0.0,4.9054,85.0,Yes,No,Classic
2228,3.0,3.0,0.0,4.973,1803.0,Yes,No,Classic
2229,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2230,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2231,11.11,15.87,30.0,4.9714,2081.0,No,No,Classic
2232,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2233,9.79,13.99,30.0,4.9444,2012.0,No,No,Classic
2234,6.65,6.65,0.0,5.0,36.0,Yes,No,Classic
2235,100.0,100.0,0.0,4.96,111.0,Yes,No,Classic
2236,2.85,2.85,0.0,5.0,55.0,Yes,No,Classic
2237,7.56,8.4,10.0,5.0,414.0,No,No,Classic
2238,2.0,2.5,20.0,4.75,20.0,Yes,No,Classic
2239,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2240,5.25,5.25,0.0,4.7719,293.0,Yes,No,Classic
2241,1.5,1.5,0.0,4.7719,293.0,Yes,No,Classic
2242,13.0,13.0,0.0,5.0,27.0,Yes,No,Classic
2243,3.0,3.0,0.0,4.973,1803.0,Yes,No,Classic
2244,7.9,7.9,0.0,5.0,84.0,Yes,No,Classic
2245,13.0,13.0,0.0,5.0,27.0,Yes,No,Classic
2246,1.44,1.44,0.0,5.0,12.0,No,No,Classic
2247,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2248,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2249,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2250,30.0,30.0,0.0,5.0,3.0,No,No,Classic
2251,20.0,20.0,0.0,4.9733,364.0,Yes,No,Classic
2252,4.0,4.0,0.0,5.0,475.0,Yes,No,Classic
2253,14.95,14.95,0.0,4.8421,20.0,Yes,No,Classic
2254,1.0,1.0,0.0,5.0,992.0,Yes,No,Classic
2255,4.4,4.4,0.0,5.0,200.0,Yes,No,Classic
2256,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2257,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2258,15.96,19.95,20.0,4.9574,195.0,No,No,Classic
2259,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2260,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2261,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2262,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2263,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2264,9.0,9.0,0.0,5.0,23.0,Yes,No,Classic
2265,16.99,16.99,0.0,4.8979,4462.0,No,No,Classic
2266,12.32,14.5,15.0,4.9756,71.0,No,No,Classic
2267,5.0,5.0,0.0,4.9605,348.0,Yes,No,Classic
2268,7.47,7.47,0.0,5.0,3.0,No,No,Classic
2269,9.6,9.6,0.0,4.963,165.0,No,No,Classic
2270,3.89,5.56,30.0,4.9714,2081.0,No,No,Classic
2271,16.11,23.02,30.0,4.9714,2081.0,No,No,Classic
2272,15.13,15.13,0.0,5.0,4.0,No,No,Classic
2273,4.4,4.4,0.0,5.0,200.0,Yes,No,Classic
2274,6.99,9.99,30.0,4.936,302.0,No,No,Classic
2275,19.95,19.95,0.0,4.9918,672.0,Yes,No,Classic
2276,6.99,9.99,30.0,4.9948,239.0,No,No,Classic
2277,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2278,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2279,4.15,4.15,0.0,4.9669,908.0,Yes,No,Classic
2280,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2281,0.9,1.0,10.0,5.0,4.0,Yes,No,Classic
2282,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2283,4.68,4.68,0.0,4.8636,170.0,No,No,Classic
2284,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2285,10.0,10.0,0.0,5.0,575.0,Yes,No,Classic
2286,137.0,137.0,0.0,5.0,575.0,Yes,No,Classic
2287,12.59,17.99,30.0,4.8133,289.0,No,No,Classic
2288,5.3,5.3,0.0,4.9231,293.0,No,No,Classic
2289,4.65,4.65,0.0,4.9054,85.0,Yes,No,Classic
2290,8.57,8.57,0.0,4.9545,54.0,No,No,Classic
2291,2.25,3.22,30.0,,,No,No,Classic
2292,6.45,7.16,10.0,5.0,16.0,Yes,No,Classic
2293,7.21,7.21,0.0,4.8232,391.0,No,No,Classic
2294,7.21,7.21,0.0,4.8232,391.0,No,No,Classic
2295,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2296,5.99,5.99,0.0,,,Yes,No,Classic
2297,29.75,29.75,0.0,4.9429,49.0,Yes,No,Classic
2298,1.51,2.52,40.0,4.9071,2609.0,Yes,No,Classic
2299,75.0,75.0,0.0,4.9014,85.0,Yes,No,Classic
2300,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2301,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2302,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2303,5.52,6.13,10.0,4.8844,505.0,No,No,Classic
2304,2.23,2.23,0.0,5.0,87.0,No,No,Classic
2305,4.44,6.35,30.0,4.9714,2081.0,No,No,Classic
2306,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2307,5.3,5.3,0.0,5.0,202.0,Yes,No,Classic
2308,3.89,5.56,30.0,4.9714,2081.0,No,No,Classic
2309,29.75,29.75,0.0,4.9429,49.0,Yes,No,Classic
2310,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2311,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2312,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2313,14.25,14.25,0.0,4.9951,1944.0,No,No,Classic
2314,4.0,4.0,0.0,4.9167,140.0,Yes,No,Classic
2315,10.0,10.0,0.0,5.0,41.0,Yes,No,Classic
2316,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2317,2.25,2.25,0.0,4.7719,293.0,Yes,No,Classic
2318,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2319,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2320,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2321,17.42,20.5,15.0,4.9756,71.0,No,No,Classic
2322,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2323,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Classic
2324,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2325,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2326,12.0,12.0,0.0,,,No,No,Classic
2327,191.67,191.67,0.0,5.0,12.0,No,No,Classic
2328,3.6,3.6,0.0,4.6991,203.0,No,No,Classic
2329,9.1,9.1,0.0,4.9510000000000005,1306.0,No,No,Classic
2330,3.6,3.6,0.0,4.6991,203.0,No,No,Classic
2331,2.0,2.5,20.0,4.75,20.0,Yes,No,Classic
2332,2.48,3.1,20.0,4.75,20.0,Yes,No,Classic
2333,13.33,19.05,30.0,4.9714,2081.0,No,No,Classic
2334,14.99,14.99,0.0,4.8205,60.0,No,No,Classic
2335,2.48,3.1,20.0,4.75,20.0,Yes,No,Classic
2336,2.32,2.9,20.0,4.75,20.0,Yes,No,Classic
2337,14.99,14.99,0.0,4.8205,60.0,No,No,Classic
2338,4.98,5.53,10.0,5.0,16.0,Yes,No,Classic
2339,19.99,19.99,0.0,4.9688,189.0,No,No,Classic
2340,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2341,3.15,3.15,0.0,5.0,22.0,Yes,No,Classic
2342,2.4,3.0,20.0,4.75,20.0,Yes,No,Classic
2343,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2344,100.0,100.0,0.0,5.0,2.0,Yes,No,Classic
2345,7.5,7.5,0.0,5.0,2.0,Yes,No,Classic
2346,14.8,14.8,0.0,4.9398,1804.0,No,No,Classic
2347,7.0,7.0,0.0,4.9918,672.0,Yes,No,Classic
2348,1.75,1.75,0.0,4.7719,293.0,Yes,No,Classic
2349,11.5,11.5,0.0,5.0,554.0,Yes,No,Classic
2350,5.25,5.25,0.0,4.7719,293.0,Yes,No,Classic
2351,3.89,5.56,30.0,4.9714,2081.0,No,No,Classic
2352,11.11,15.87,30.0,4.9714,2081.0,No,No,Classic
2353,13.33,19.05,30.0,4.9714,2081.0,No,No,Classic
2354,20.0,20.0,0.0,,,No,No,Classic
2355,3.75,3.75,0.0,4.7719,293.0,Yes,No,Classic
2356,1.85,2.06,10.0,5.0,16.0,Yes,No,Classic
2357,4.0,4.0,0.0,4.7719,293.0,Yes,No,Classic
2358,4.15,4.15,0.0,4.9669,908.0,Yes,No,Classic
2359,21.12,26.4,20.0,4.9788,4345.0,Yes,No,Classic
2360,4.75,4.75,0.0,4.7719,293.0,Yes,No,Classic
2361,21.12,26.4,20.0,4.9788,4345.0,Yes,No,Classic
2362,60.0,60.0,0.0,5.0,1.0,No,No,Classic
2363,60.0,60.0,0.0,5.0,1.0,No,No,Classic
2364,1.5,1.5,0.0,4.7719,293.0,Yes,No,Classic
2365,6.62,7.36,10.0,4.8991,109.0,No,No,Classic
2366,60.0,60.0,0.0,5.0,1.0,No,No,Classic
2367,60.0,60.0,0.0,5.0,1.0,No,No,Classic
2368,1.25,1.25,0.0,4.9661,1154.0,No,No,Classic
2369,1.25,1.25,0.0,5.0,1.0,No,No,Classic
2370,15.0,15.0,0.0,4.7826,1219.0,No,No,Classic
2371,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2372,10.2,12.75,20.0,4.9352,195.0,No,No,Classic
2373,4.5,5.0,10.0,4.7119,244.0,No,No,Classic
2374,3.6,4.0,10.0,4.7119,244.0,No,No,Classic
2375,5.03,5.03,0.0,,,No,No,Classic
2376,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2377,100.0,100.0,0.0,5.0,269.0,Yes,No,Classic
2378,0.2,0.2,0.0,5.0,11.0,Yes,No,Classic
2379,11.19,12.44,10.0,4.9441,348.0,No,No,Classic
2380,23.81,23.81,0.0,5.0,5.0,No,No,Classic
2381,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2382,2.56,3.2,20.0,4.75,20.0,Yes,No,Classic
2383,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2384,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2385,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2386,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2387,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2388,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2389,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2390,14.0,14.0,0.0,5.0,1598.0,Yes,No,Classic
2391,2.25,2.25,0.0,4.9444,36.0,No,No,Classic
2392,4.32,4.32,0.0,4.9643,210.0,No,No,Classic
2393,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2394,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2395,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2396,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2397,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2398,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2399,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2400,1.0,1.0,0.0,5.0,102.0,Yes,No,Classic
2401,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2402,2.4,3.0,20.0,4.75,20.0,Yes,No,Classic
2403,18.0,18.0,0.0,4.963,165.0,No,No,Classic
2404,70.83,83.33,15.0,5.0,94.0,Yes,No,Classic
2405,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2406,3.75,3.75,0.0,4.7719,293.0,Yes,No,Classic
2407,3.0,3.0,0.0,,,Yes,No,Classic
2408,133.0,133.0,0.0,5.0,9.0,Yes,No,Classic
2409,5.0,5.0,0.0,3.0,26.0,Yes,No,Classic
2410,74.0,74.0,0.0,5.0,17.0,No,No,Classic
2411,19.95,19.95,0.0,4.9918,672.0,Yes,No,Classic
2412,5.95,7.0,15.0,4.9107,83.0,No,No,Classic
2413,2.0,2.0,0.0,5.0,10.0,Yes,No,Classic
2414,18.0,18.0,0.0,,,Yes,No,Classic
2415,7.99,7.99,0.0,5.0,21.0,No,No,Classic
2416,30.0,30.0,0.0,5.0,316.0,Yes,No,Classic
2417,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2418,0.8,0.8,0.0,,,No,No,Classic
2419,75.0,75.0,0.0,,,No,No,Classic
2420,6.6,11.0,40.0,,,No,No,Classic
2421,12.0,12.0,0.0,,,Yes,No,Classic
2422,5.65,5.65,0.0,4.9582,1451.0,Yes,No,Classic
2423,16.0,16.0,0.0,5.0,19.0,Yes,No,Classic
2424,0.65,0.65,0.0,,,No,No,Classic
2425,13.28,13.28,0.0,5.0,3.0,No,No,Classic
2426,2.49,2.49,0.0,5.0,18.0,Yes,No,Classic
2427,2.0,2.0,0.0,4.958,13588.0,Yes,No,Classic
2428,4.95,4.95,0.0,5.0,17.0,Yes,No,Classic
2429,4.15,4.15,0.0,4.9669,908.0,Yes,No,Classic
2430,7.0,7.0,0.0,5.0,66.0,Yes,No,Classic
2431,50.0,50.0,0.0,5.0,289.0,Yes,No,Classic
2432,10.39,12.99,20.0,5.0,55.0,No,No,Classic
2433,9.3,9.3,0.0,5.0,645.0,No,No,Classic
2434,20.0,20.0,0.0,5.0,3.0,No,No,Classic
2435,2.87,2.87,0.0,5.0,136.0,Yes,No,Classic
2436,36.03,36.03,0.0,,,Yes,No,Classic
2437,26.99,26.99,0.0,5.0,15.0,Yes,No,Classic
2438,7.0,7.0,0.0,4.9091,11.0,No,No,Classic
2439,8.0,8.0,0.0,5.0,3397.0,Yes,No,Classic
2440,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2441,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2442,100.0,100.0,0.0,5.0,269.0,Yes,No,Classic
2443,0.71,0.71,0.0,4.8984,810.0,No,No,Classic
2444,4.76,4.76,0.0,,,No,No,Classic
2445,1.0,1.0,0.0,5.0,102.0,Yes,No,Classic
2446,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2447,2.4,3.0,20.0,4.75,20.0,Yes,No,Classic
2448,70.83,83.33,15.0,5.0,94.0,Yes,No,Classic
2449,12.0,12.0,0.0,4.963,165.0,No,No,Classic
2450,4.0,4.0,0.0,4.7719,293.0,Yes,No,Classic
2451,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2452,3.0,3.0,0.0,,,Yes,No,Classic
2453,124.0,124.0,0.0,5.0,9.0,Yes,No,Classic
2454,5.0,5.0,0.0,3.0,26.0,Yes,No,Classic
2455,19.95,19.95,0.0,4.9918,672.0,Yes,No,Classic
2456,74.0,74.0,0.0,5.0,17.0,No,No,Classic
2457,0.6,0.6,0.0,,,No,No,Classic
2458,250.0,250.0,0.0,,,Yes,No,Classic
2459,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2460,12.0,12.0,0.0,,,Yes,No,Classic
2461,4.95,4.95,0.0,5.0,17.0,Yes,No,Classic
2462,16.0,16.0,0.0,5.0,19.0,Yes,No,Classic
2463,10.07,10.07,0.0,5.0,20.0,No,No,Classic
2464,4.85,4.85,0.0,4.8953,140.0,No,No,Classic
2465,19.99,19.99,0.0,4.8979,4462.0,No,No,Classic
2466,49.0,49.0,0.0,5.0,528.0,No,No,Classic
2467,0.75,0.75,0.0,5.0,7.0,Yes,No,Classic
2468,149.0,149.0,0.0,5.0,20.0,Yes,No,Classic
2469,36.0,36.0,0.0,4.9588,98.0,Yes,No,Classic
2470,10.0,10.0,0.0,,,Yes,No,Classic
2471,225.0,225.0,0.0,5.0,10.0,No,No,Classic
2472,19.84,19.84,0.0,5.0,98.0,Yes,No,Classic
2473,4.4,4.4,0.0,4.9506,1943.0,Yes,No,Classic
2474,4.0,4.0,0.0,4.75,674.0,Yes,No,Classic
2475,12.6,18.0,30.0,4.9137,1515.0,No,No,Classic
2476,12.71,14.95,15.0,5.0,12.0,No,No,Classic
2477,59.0,59.0,0.0,4.9754,1919.0,Yes,No,Classic
2478,5.9,5.9,0.0,,,No,No,Classic
2479,4.0,4.0,0.0,5.0,10.0,Yes,No,Classic
2480,4.19,5.99,30.0,4.8133,289.0,No,No,Classic
2481,2.5,2.5,0.0,4.9298,333.0,Yes,No,Classic
2482,15.0,15.0,0.0,5.0,71.0,No,No,Classic
2483,11.05,13.0,15.0,4.9107,83.0,No,No,Classic
2484,6.2,6.2,0.0,4.9582,1451.0,Yes,No,Classic
2485,100.0,100.0,0.0,5.0,269.0,Yes,No,Classic
2486,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2487,0.71,0.71,0.0,4.8984,810.0,No,No,Classic
2488,3.89,5.56,30.0,4.9714,2081.0,No,No,Classic
2489,9.89,10.99,10.0,4.9577,89.0,No,No,Classic
2490,1.0,1.0,0.0,5.0,102.0,Yes,No,Classic
2491,2.4,3.0,20.0,4.75,20.0,Yes,No,Classic
2492,70.83,83.33,15.0,5.0,94.0,Yes,No,Classic
2493,14.4,14.4,0.0,4.963,165.0,No,No,Classic
2494,4.75,4.75,0.0,4.7719,293.0,Yes,No,Classic
2495,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2496,3.0,3.0,0.0,,,Yes,No,Classic
2497,5.0,5.0,0.0,3.0,26.0,Yes,No,Classic
2498,161.0,161.0,0.0,5.0,9.0,Yes,No,Classic
2499,63.0,63.0,0.0,5.0,17.0,No,No,Classic
2500,1.8,1.8,0.0,,,No,No,Classic
2501,12.0,12.0,0.0,,,Yes,No,Classic
2502,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2503,4.95,4.95,0.0,5.0,17.0,Yes,No,Classic
2504,34.95,34.95,0.0,4.9918,672.0,Yes,No,Classic
2505,7.3,7.3,0.0,4.9506,1943.0,Yes,No,Classic
2506,12.6,18.0,30.0,4.9137,1515.0,No,No,Classic
2507,4.0,4.0,0.0,5.0,10.0,Yes,No,Classic
2508,11.05,13.0,15.0,4.9107,83.0,No,No,Classic
2509,1.44,1.44,0.0,,,Yes,No,Classic
2510,7.19,7.19,0.0,4.7647,34.0,No,No,Classic
2511,6.11,7.19,15.0,4.9438,8036.0,No,No,Classic
2512,19.63,24.54,20.0,4.9525,1140.0,No,No,Classic
2513,28.82,28.82,0.0,5.0,4.0,Yes,No,Classic
2514,2.7,2.7,0.0,4.8182,331.0,No,No,Classic
2515,2.75,3.06,10.0,4.7368,81.0,No,No,Classic
2516,2.88,2.88,0.0,4.9407,732.0,No,No,Classic
2517,3.6,3.6,0.0,4.9543,2227.0,No,No,Classic
2518,7.5,7.5,0.0,5.0,3.0,Yes,No,Classic
2519,16.99,16.99,0.0,4.8979,4462.0,No,No,Classic
2520,1.86,1.86,0.0,4.9474,38.0,No,No,Classic
2521,2.87,2.87,0.0,5.0,136.0,Yes,No,Classic
2522,65.57,65.57,0.0,4.8571,30.0,Yes,No,Classic
2523,11.83,11.83,0.0,4.9779,461.0,No,No,Classic
2524,4.85,4.85,0.0,4.8953,140.0,No,No,Classic
2525,3.5,3.5,0.0,,,Yes,No,Classic
2526,12.0,12.0,0.0,4.8857,172.0,Yes,No,Classic
2527,7.0,7.0,0.0,5.0,8.0,No,No,Classic
2528,3.0,3.0,0.0,,,No,No,Classic
2529,0.7,1.0,30.0,4.9572,13902.0,Yes,No,Classic
2530,8.0,8.0,0.0,5.0,475.0,Yes,No,Classic
2531,8.33,11.9,30.0,4.9714,2081.0,No,No,Classic
2532,100.0,100.0,0.0,5.0,269.0,Yes,No,Classic
2533,0.71,0.71,0.0,4.8984,810.0,No,No,Classic
2534,1.0,1.0,0.0,5.0,102.0,Yes,No,Classic
2535,8.09,8.99,10.0,4.9577,89.0,No,No,Classic
2536,2.4,3.0,20.0,4.75,20.0,Yes,No,Classic
2537,70.83,83.33,15.0,5.0,94.0,Yes,No,Classic
2538,30.0,30.0,0.0,4.963,165.0,No,No,Classic
2539,1.5,1.5,0.0,4.0,7.0,No,No,Classic
2540,1.5,1.5,0.0,4.7719,293.0,Yes,No,Classic
2541,3.0,3.0,0.0,,,Yes,No,Classic
2542,137.0,137.0,0.0,5.0,9.0,Yes,No,Classic
2543,5.0,5.0,0.0,3.0,26.0,Yes,No,Classic
2544,65.0,65.0,0.0,5.0,17.0,No,No,Classic
2545,12.0,12.0,0.0,5.0,18.0,No,No,Classic
2546,4.95,4.95,0.0,5.0,17.0,Yes,No,Classic
2547,19.95,19.95,0.0,4.9918,672.0,Yes,No,Classic
2548,4.0,4.0,0.0,5.0,10.0,Yes,No,Classic
2549,2.88,2.88,0.0,4.9407,732.0,No,No,Classic
2550,2.75,3.06,10.0,4.7368,81.0,No,No,Classic
2551,2.87,2.87,0.0,5.0,136.0,Yes,No,Classic
2552,30.0,60.0,50.0,4.9828,145.0,No,No,Classic
2553,10.0,10.0,0.0,4.92,548.0,No,No,Classic
2554,75.0,75.0,0.0,,,Yes,No,Classic
2555,50.0,50.0,0.0,5.0,11.0,Yes,No,Classic
2556,5.3,5.3,0.0,5.0,202.0,Yes,No,Classic
2557,20.63,20.63,0.0,4.9355,870.0,No,No,Classic
2558,2.5,2.5,0.0,,,Yes,No,Classic
2559,8.95,8.95,0.0,4.9779,461.0,No,No,Classic
2560,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Classic
2561,5.19,5.76,10.0,5.0,2.0,Yes,No,Classic
