,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Season
508,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
509,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
510,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
511,15.0,15.0,0.0,4.9862,1794.0,Yes,No,Summer
512,23.97,34.25,30.0,4.9830000000000005,14294.0,Yes,No,Summer
513,5.0,5.0,0.0,5.0,15.0,Yes,No,Summer
514,6.11,7.19,15.0,4.9438,8040.0,No,No,Summer
515,12.51,14.72,15.0,4.9148,644.0,Yes,No,Summer
516,59.0,59.0,0.0,4.9755,1920.0,Yes,No,Summer
517,12.0,12.0,0.0,4.9636,218.0,No,No,Summer
518,25.0,25.0,0.0,,,No,No,Summer
519,9.0,9.0,0.0,4.7045,128.0,No,No,Summer
520,4.31,4.31,0.0,4.9675,757.0,No,No,Summer
521,15.5,15.5,0.0,4.875,577.0,Yes,No,Summer
522,10.2,17.0,40.0,4.9577,7189.0,No,No,Summer
523,10.99,10.99,0.0,4.987,529.0,Yes,No,Summer
524,2.8,7.0,60.0,4.8952,130.0,No,No,Summer
525,4.32,4.32,0.0,4.8854,1401.0,Yes,No,Summer
526,0.77,1.1,30.0,4.9787,1136.0,No,No,Summer
527,6.49,6.49,0.0,4.9803,274.0,No,No,Summer
528,65.0,65.0,0.0,4.9895,2254.0,No,No,Summer
529,18.0,18.0,0.0,2.0,65.0,Yes,No,Summer
530,8.82,12.6,30.0,4.803,174.0,No,No,Summer
531,5.75,5.75,0.0,4.96,42.0,No,No,Summer
532,120.0,120.0,0.0,4.8889,2440.0,Yes,No,Summer
533,15.0,15.0,0.0,4.9646,11932.0,Yes,No,Summer
534,9.5,9.5,0.0,5.0,132.0,No,No,Summer
535,9.13,9.13,0.0,5.0,3.0,No,No,Summer
536,14.95,14.95,0.0,4.9444,756.0,Yes,No,Summer
537,9.59,15.99,40.0,4.8951,1197.0,No,No,Summer
538,14.44,16.99,15.0,4.9216,357.0,No,No,Summer
539,8.65,8.65,0.0,4.9219,265.0,No,No,Summer
540,11.53,11.53,0.0,5.0,1.0,No,No,Summer
541,7.0,7.0,0.0,4.9417,2281.0,No,No,Summer
542,15.0,15.0,0.0,5.0,3397.0,Yes,No,Summer
543,4.0,4.0,0.0,4.9333,46.0,No,No,Summer
544,20.0,20.0,0.0,4.8857,172.0,Yes,No,Summer
545,22.99,22.99,0.0,4.9657,3992.0,Yes,No,Summer
546,3.15,4.2,25.0,4.7333,15.0,No,No,Summer
547,10.81,10.81,0.0,4.9615,383.0,No,No,Summer
548,12.26,12.26,0.0,4.8095,1258.0,No,No,Summer
549,5.81,5.81,0.0,4.9603,452.0,No,No,Summer
550,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
551,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
552,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
553,1.44,1.44,0.0,4.8605,2064.0,No,No,Summer
554,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
555,4.89,6.99,30.0,4.921,1334.0,No,No,Summer
556,9.0,9.0,0.0,4.7045,128.0,No,No,Summer
557,23.97,34.25,30.0,4.9830000000000005,14294.0,Yes,No,Summer
558,15.5,15.5,0.0,4.875,577.0,Yes,No,Summer
559,12.51,14.72,15.0,4.9148,644.0,Yes,No,Summer
560,9.13,9.13,0.0,5.0,3.0,No,No,Summer
561,8.07,9.5,15.0,4.9216,357.0,No,No,Summer
562,7.0,7.0,0.0,4.9417,2281.0,No,No,Summer
563,30.62,36.03,15.0,4.9438,8040.0,No,No,Summer
564,6.79,9.05,25.0,4.7333,15.0,No,No,Summer
565,8.0,8.0,0.0,4.8636,157.0,Yes,No,Summer
566,5.0,5.0,0.0,5.0,303.0,Yes,No,Summer
567,17.1,17.1,0.0,4.7241,291.0,No,No,Summer
568,5.0,5.0,0.0,5.0,337.0,Yes,No,Summer
569,12.99,12.99,0.0,5.0,4.0,No,No,Summer
570,3.6,3.6,0.0,4.9034,216.0,No,No,Summer
571,6.2,6.2,0.0,4.9603,452.0,No,No,Summer
572,5.75,5.75,0.0,5.0,1.0,Yes,No,Summer
573,42.94,42.94,0.0,5.0,151.0,Yes,No,Summer
574,7.0,10.0,30.0,4.9505,4584.0,No,No,Summer
575,5.04,5.04,0.0,4.9426,163.0,No,No,Summer
576,15.0,15.0,0.0,5.0,34.0,Yes,No,Summer
577,8.95,8.95,0.0,5.0,3.0,No,No,Summer
578,2.75,2.75,0.0,4.96,42.0,No,No,Summer
579,2.87,2.87,0.0,4.9847,1618.0,No,No,Summer
580,4.0,4.0,0.0,4.9333,46.0,No,No,Summer
581,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
582,14.0,14.0,0.0,4.9915,490.0,No,No,Summer
583,2.88,2.88,0.0,4.8854,1401.0,Yes,No,Summer
584,2.8,4.0,30.0,,,No,No,Summer
585,12.0,12.0,0.0,4.9504,1620.0,Yes,No,Summer
586,17.5,17.5,0.0,5.0,14.0,Yes,No,Summer
587,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
588,5.0,5.0,0.0,5.0,177.0,Yes,No,Summer
589,9.0,9.0,0.0,,,No,No,Summer
590,6.0,6.0,0.0,4.9706,138.0,Yes,No,Summer
591,6.0,8.0,25.0,4.9764,261.0,No,No,Summer
592,6.87,6.87,0.0,4.8,20.0,Yes,No,Summer
593,12.95,12.95,0.0,5.0,17.0,No,No,Summer
594,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
595,13.0,13.0,0.0,5.0,320.0,Yes,No,Summer
596,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
597,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
598,1.44,1.44,0.0,4.8605,2064.0,No,Yes,Summer
599,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
600,23.97,34.25,30.0,4.9830000000000005,14294.0,Yes,No,Summer
601,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
602,9.13,9.13,0.0,5.0,3.0,No,No,Summer
603,15.5,15.5,0.0,4.875,577.0,Yes,No,Summer
604,5.94,6.99,15.0,4.9216,357.0,No,No,Summer
605,6.11,7.19,15.0,4.9438,8040.0,No,No,Summer
606,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
607,5.75,5.75,0.0,5.0,1.0,Yes,No,Summer
608,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
609,12.99,12.99,0.0,5.0,4.0,No,No,Summer
610,3.5,5.0,30.0,,,No,No,Summer
611,5.75,5.75,0.0,4.96,42.0,No,No,Summer
612,25.0,25.0,0.0,4.9862,1794.0,Yes,No,Summer
613,1.44,1.44,0.0,5.0,58.0,No,No,Summer
614,6.87,9.81,30.0,4.9178,583.0,No,No,Summer
615,8.63,8.63,0.0,4.9219,265.0,No,No,Summer
616,10.75,10.75,0.0,4.9749,548.0,No,No,Summer
617,12.0,20.0,40.0,4.9298,1220.0,No,No,Summer
618,57.63,57.63,0.0,,,No,No,Summer
619,2.0,2.0,0.0,4.958,13588.0,Yes,No,Summer
620,0.72,0.72,0.0,4.9444,18.0,No,No,Summer
621,14.99,14.99,0.0,5.0,190.0,No,No,Summer
622,7.19,8.99,20.0,,,No,No,Summer
623,11.9,11.9,0.0,4.9714,165.0,No,No,Summer
624,4.76,4.76,0.0,,,No,No,Summer
625,2.5,2.5,0.0,5.0,82.0,Yes,No,Summer
626,4.0,4.0,0.0,4.9313,1857.0,No,No,Summer
627,20.77,20.77,0.0,4.7222,19.0,Yes,No,Summer
628,3.5,3.5,0.0,4.95,25.0,No,No,Summer
629,9.65,16.09,40.0,4.9622,13726.0,No,No,Summer
630,7.7,11.0,30.0,4.803,174.0,No,No,Summer
631,5.19,5.19,0.0,5.0,11.0,No,No,Summer
632,5.69,5.69,0.0,5.0,4.0,No,No,Summer
633,7.49,9.99,25.0,4.9208,2821.0,No,No,Summer
634,21.6,21.6,0.0,5.0,1.0,No,No,Summer
635,6.0,6.0,0.0,4.9355,106.0,No,No,Summer
636,0.36,0.36,0.0,4.9364,303.0,Yes,No,Summer
637,10.0,10.0,0.0,4.9925,1047.0,No,No,Summer
638,12.0,12.0,0.0,5.0,7.0,No,No,Summer
639,10.99,10.99,0.0,4.5,456.0,No,No,Summer
640,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
641,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
642,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
643,1.44,1.44,0.0,4.8605,2064.0,No,Yes,Summer
644,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
645,23.97,34.25,30.0,4.9830000000000005,14294.0,Yes,No,Summer
646,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
647,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
648,9.13,9.13,0.0,5.0,3.0,No,No,Summer
649,12.99,12.99,0.0,5.0,4.0,No,No,Summer
650,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
651,6.11,7.19,15.0,4.9438,8040.0,No,No,Summer
652,4.76,4.76,0.0,,,No,No,Summer
653,2.5,2.5,0.0,5.0,82.0,Yes,No,Summer
654,0.72,0.72,0.0,4.9444,18.0,No,No,Summer
655,18.69,18.69,0.0,5.0,2.0,No,No,Summer
656,5.76,5.76,0.0,4.9675,757.0,No,No,Summer
657,22.0,22.0,0.0,4.9043,798.0,Yes,No,Summer
658,6.0,6.0,0.0,5.0,6.0,No,No,Summer
659,10.8,13.5,20.0,4.9091,396.0,No,No,Summer
660,14.0,14.0,0.0,5.0,1598.0,Yes,No,Summer
661,6.4,8.0,20.0,5.0,54.0,No,No,Summer
662,14.0,14.0,0.0,,,Yes,No,Summer
663,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
664,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
665,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
666,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
667,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
668,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
669,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
670,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
671,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
672,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
673,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
674,2.1,2.1,0.0,5.0,13.0,Yes,No,Summer
675,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
676,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
677,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
678,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
679,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
680,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
681,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
682,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
683,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
684,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
685,1.0,1.0,0.0,4.9572,13903.0,Yes,No,Summer
686,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
687,0.71,0.71,0.0,4.8605,2064.0,No,No,Summer
688,12.59,17.99,30.0,4.921,1334.0,No,No,Summer
689,8.73,8.73,0.0,4.8905,1254.0,No,No,Summer
690,23.97,34.25,30.0,4.9830000000000005,14294.0,Yes,No,Summer
691,25.99,25.99,0.0,4.9293,3633.0,No,No,Summer
692,34.05,34.05,0.0,5.0,3.0,No,No,Summer
693,10.0,10.0,0.0,4.9111,114.0,Yes,No,Summer
694,12.99,12.99,0.0,5.0,4.0,No,No,Summer
695,4.76,4.76,0.0,,,No,No,Summer
696,0.72,0.72,0.0,4.9444,18.0,No,No,Summer
697,6.4,8.0,20.0,5.0,54.0,No,No,Summer
698,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
699,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
700,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
701,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
702,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
703,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
704,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
705,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
706,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
707,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
708,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
709,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
710,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
711,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
712,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
713,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
714,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
715,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
716,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
717,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
718,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
719,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
720,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
721,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
722,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
723,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
724,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
725,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
726,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
727,3.5,7.0,50.0,4.8783,5772.0,No,No,Summer
728,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
729,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
730,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
731,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
732,1.44,1.44,0.0,4.8605,2064.0,No,No,Summer
733,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
734,9.13,9.13,0.0,5.0,3.0,No,No,Summer
735,15.87,15.87,0.0,4.8905,1254.0,No,No,Summer
736,8.99,8.99,0.0,5.0,4.0,No,No,Summer
737,4.37,4.37,0.0,,,No,No,Summer
738,9.99,9.99,0.0,4.9293,3633.0,No,No,Summer
739,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
740,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
741,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
742,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
743,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
744,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
745,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
746,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
747,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
748,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
749,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
750,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
751,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
752,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
753,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
754,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
755,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
756,4.0,8.0,50.0,4.8783,5772.0,No,No,Summer
757,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
758,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
759,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
760,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
761,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
762,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
763,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
764,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
765,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
766,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
767,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
768,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
769,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
770,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
771,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
772,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
773,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
774,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
775,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
776,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
777,0.71,0.71,0.0,4.8605,2064.0,No,Yes,Summer
778,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
779,5.95,5.95,0.0,4.8905,1254.0,No,No,Summer
780,8.99,8.99,0.0,5.0,4.0,No,No,Summer
781,13.28,13.28,0.0,5.0,3.0,No,No,Summer
782,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
783,4.76,4.76,0.0,,,No,No,Summer
784,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
785,1.43,1.43,0.0,4.8605,2064.0,No,No,Summer
786,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
787,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
788,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
789,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
790,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
791,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
792,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
793,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
794,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
795,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
796,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
797,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
798,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
799,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
800,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
801,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
802,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
803,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
804,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
805,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
806,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
807,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
808,4.2,8.4,50.0,4.8783,5772.0,No,No,Summer
809,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
810,1.43,1.43,0.0,4.8605,2064.0,No,No,Summer
811,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
812,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
813,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
814,1.44,1.44,0.0,4.8605,2064.0,No,No,Summer
815,1.14,1.14,0.0,4.8605,2064.0,No,No,Summer
816,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
817,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
818,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
819,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
820,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
821,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
822,13.28,13.28,0.0,5.0,3.0,No,No,Summer
823,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
824,5.95,5.95,0.0,4.8905,1254.0,No,No,Summer
825,1.14,1.14,0.0,4.8605,2064.0,No,No,Summer
826,19.99,19.99,0.0,5.0,4.0,No,No,Summer
827,4.76,4.76,0.0,,,No,No,Summer
828,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
829,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
830,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
831,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
832,9.13,9.13,0.0,5.0,3.0,No,No,Summer
833,9.13,9.13,0.0,5.0,3.0,No,No,Summer
834,21.59,21.59,0.0,5.0,3.0,No,No,Summer
835,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
836,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
837,9.13,9.13,0.0,5.0,3.0,No,No,Summer
838,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
839,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
840,13.28,13.28,0.0,5.0,3.0,No,No,Summer
841,34.05,34.05,0.0,5.0,3.0,No,No,Summer
842,9.13,9.13,0.0,5.0,3.0,No,No,Summer
843,9.13,9.13,0.0,5.0,3.0,No,No,Summer
844,9.13,9.13,0.0,5.0,3.0,No,No,Summer
845,13.28,13.28,0.0,5.0,3.0,No,No,Summer
846,9.13,9.13,0.0,5.0,3.0,No,No,Summer
847,21.59,21.59,0.0,5.0,3.0,No,No,Summer
848,9.13,9.13,0.0,5.0,3.0,No,No,Summer
849,9.13,9.13,0.0,5.0,3.0,No,No,Summer
850,13.28,13.28,0.0,5.0,3.0,No,No,Summer
851,21.59,21.59,0.0,5.0,3.0,No,No,Summer
852,9.13,9.13,0.0,5.0,3.0,No,No,Summer
853,13.28,13.28,0.0,5.0,3.0,No,No,Summer
854,9.13,9.13,0.0,5.0,3.0,No,No,Summer
855,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
856,9.13,9.13,0.0,5.0,3.0,No,No,Summer
857,34.05,34.05,0.0,5.0,3.0,No,No,Summer
858,9.13,9.13,0.0,5.0,3.0,No,No,Summer
859,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
860,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
861,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
862,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
863,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
864,21.59,21.59,0.0,5.0,3.0,No,No,Summer
865,13.28,13.28,0.0,5.0,3.0,No,No,Summer
866,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
867,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
868,6.99,9.99,30.0,4.921,1334.0,No,No,Summer
869,4.76,4.76,0.0,,,No,No,Summer
870,9.13,9.13,0.0,5.0,3.0,No,No,Summer
871,34.05,34.05,0.0,5.0,3.0,No,No,Summer
872,34.05,34.05,0.0,5.0,3.0,No,No,Summer
873,9.13,9.13,0.0,5.0,3.0,No,No,Summer
874,9.13,9.13,0.0,5.0,3.0,No,No,Summer
875,9.13,9.13,0.0,5.0,3.0,No,No,Summer
876,9.13,9.13,0.0,5.0,3.0,No,No,Summer
877,34.05,34.05,0.0,5.0,3.0,No,No,Summer
878,9.13,9.13,0.0,5.0,3.0,No,No,Summer
879,34.05,34.05,0.0,5.0,3.0,No,No,Summer
880,9.13,9.13,0.0,5.0,3.0,No,No,Summer
881,9.13,9.13,0.0,5.0,3.0,No,No,Summer
882,9.13,9.13,0.0,5.0,3.0,No,No,Summer
883,9.13,9.13,0.0,5.0,3.0,No,No,Summer
884,34.05,34.05,0.0,5.0,3.0,No,No,Summer
885,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
886,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
887,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
888,9.13,9.13,0.0,5.0,3.0,No,No,Summer
889,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
890,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
891,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
892,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
893,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
894,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
895,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
896,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
897,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
898,3.0,6.0,50.0,4.8783,5772.0,No,No,Summer
899,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
900,4.76,4.76,0.0,,,No,No,Summer
901,4.76,4.76,0.0,,,No,No,Summer
902,4.37,4.37,0.0,,,No,No,Summer
903,4.76,4.76,0.0,,,No,No,Summer
904,2.46,2.46,0.0,,,No,No,Summer
905,4.37,4.37,0.0,,,No,No,Summer
906,4.76,4.76,0.0,,,No,No,Summer
907,4.76,4.76,0.0,,,No,No,Summer
908,4.76,4.76,0.0,,,No,No,Summer
909,4.37,4.37,0.0,,,No,No,Summer
910,4.76,4.76,0.0,,,No,No,Summer
911,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
912,4.37,4.37,0.0,,,No,No,Summer
913,4.4,8.8,50.0,4.8783,5772.0,No,No,Summer
914,4.76,4.76,0.0,,,No,No,Summer
915,2.46,2.46,0.0,,,No,No,Summer
916,2.46,2.46,0.0,,,No,No,Summer
917,4.37,4.37,0.0,,,No,No,Summer
918,4.76,4.76,0.0,,,No,No,Summer
919,4.76,4.76,0.0,,,No,No,Summer
920,4.37,4.37,0.0,,,No,No,Summer
921,2.46,2.46,0.0,,,No,No,Summer
922,4.37,4.37,0.0,,,No,No,Summer
923,4.37,4.37,0.0,,,No,No,Summer
924,4.76,4.76,0.0,,,No,No,Summer
925,4.76,4.76,0.0,,,No,No,Summer
926,4.37,4.37,0.0,,,No,No,Summer
927,4.76,4.76,0.0,,,No,No,Summer
928,2.46,2.46,0.0,,,No,No,Summer
929,4.76,4.76,0.0,,,No,No,Summer
930,2.46,2.46,0.0,,,No,No,Summer
931,4.76,4.76,0.0,,,No,No,Summer
932,4.76,4.76,0.0,,,No,No,Summer
933,4.76,4.76,0.0,,,No,No,Summer
934,4.76,4.76,0.0,,,No,No,Summer
935,4.76,4.76,0.0,,,No,No,Summer
936,2.46,2.46,0.0,,,No,No,Summer
937,4.76,4.76,0.0,,,No,No,Summer
938,4.37,4.37,0.0,,,No,No,Summer
939,4.76,4.76,0.0,,,No,No,Summer
940,4.76,4.76,0.0,,,No,No,Summer
941,4.37,4.37,0.0,,,No,No,Summer
942,2.46,2.46,0.0,,,No,No,Summer
943,4.76,4.76,0.0,,,No,No,Summer
944,4.76,4.76,0.0,,,No,No,Summer
945,4.76,4.76,0.0,,,No,No,Summer
946,4.76,4.76,0.0,,,No,No,Summer
947,4.76,4.76,0.0,,,No,No,Summer
948,4.37,4.37,0.0,,,No,No,Summer
949,4.76,4.76,0.0,,,No,No,Summer
950,5.79,5.79,0.0,,,No,No,Summer
951,4.37,4.37,0.0,,,No,No,Summer
952,4.76,4.76,0.0,,,No,No,Summer
953,4.76,4.76,0.0,,,No,No,Summer
954,2.46,2.46,0.0,,,No,No,Summer
955,4.76,4.76,0.0,,,No,No,Summer
956,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Summer
